Entry_ID	Form_ID	Word	Gloss	Flags	Headword	Head_Strategy	Source	Tags
d3516	f_hpiiam4lezm4y	tolukāru	the rainy season	uncontracted-comparison-candidate	*tol-	merriam-pdr	dedr	
d3516	f_hqmgzt6e54cjg	tolakari	the beginning of the rainy season, the rainy season	uncontracted-comparison-candidate	*tol-	merriam-pdr	dedr	
d3516	f_edqz6v53rjwra	tolakarincu	to rain for the first time in the season (for itemstolukārutotolakarincu, 'first/commencing + [rainy] season', see 1278(<i>c</i>)kāruseason; communicated by K.; or in 3361)	uncontracted-comparison-candidate	*tol-	merriam-pdr	dedr	
d3522	f_xzsphjsyelcgq	trokku	to tread, trample, tread or trample upon, press or crush under the foot; tread, place the foot	initial-apical-or-cluster;initial-cluster	toṛ̆ikka	dedr-reflex	dedr	
d3522	f_ji7l3tltyvjvs	trokkuḍu	treading, trampling, stamp of the foot	initial-apical-or-cluster;initial-cluster	toṛ̆ikka	dedr-reflex	dedr	
d3528	f_e4w23o5gtn2eu	toli	hole	uncontracted-comparison-candidate	toḷ	dedr-reflex	dedr	
d3528	f_msu265mivyalm	tolika	hole	uncontracted-comparison-candidate	toḷ	dedr-reflex	dedr	
d3528	f_uevkdhtmprbyc	tolucu	to bore, perforate, hollow, dig, scoop, carve	uncontracted-comparison-candidate	toḷ	dedr-reflex	dedr	
d3528	f_7q5vlrppygl3w	dolucu	to make a hole	uncontracted-comparison-candidate	toḷ	dedr-reflex	dedr;K-Telugu	
d3528	f_2tje2gyk3hhru	ḍolla	hollow, concave	initial-apical-or-cluster	toḷ	dedr-reflex	dedr	
d3533	f_6cphj3dwgnalk	toṟa	hole, cavity in a tree	uncontracted-comparison-candidate	toṟalu	dedr-reflex	dedr	
d3533	f_xvllptnyoprlc	toṟaṭa	hole, cavity in a tree	uncontracted-comparison-candidate	toṟalu	dedr-reflex	dedr	
d3535	f_fd7vws44o4lpc	doraku	to be found, got, procured, obtained, gained	uncontracted-comparison-candidate	doraku	dedr-reflex	dedr	
d3535	f_kgfdkxrzx4wik	dorayu	to occur, happen, be an equal or match, resemble	uncontracted-comparison-candidate	doraku	dedr-reflex	dedr	
d3535	f_semhvrrqas6t4	doṟayu	to obtain	uncontracted-comparison-candidate	doraku	dedr-reflex	dedr	
d3535	f_z527aouhmff6m	doralu	to occur, happen, accrue, join with	uncontracted-comparison-candidate	doraku	dedr-reflex	dedr;K-Telugu	
d3535	f_aopmb3qkxy774	toralu	to happen, occur, arise, (K.) meet, join, meet in battle	uncontracted-comparison-candidate	doraku	dedr-reflex	dedr	
d3582	f_a7no4czu5fud4	naḍa	walking, stepping, movement, conduct, behaviour	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_het2f62jmmoac	naḍaka	walking, stepping, movement, conduct, behaviour	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_7uedlxpkokbgk	naḍacu	to walk, move, go, etc	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_46kdhjtyyhqua	naḍucu	to walk, move, go, etc	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_wql4k3jczu6yq	naḍapu	to cause to walk, conduct	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_ovkf5g7etahk4	naḍupu	to cause to walk, conduct	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_tmuaqtubxgno2	naḍata	conduct, behaviour	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_epo6adqy7miho	naḍavaḍi	conduct, behaviour	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_masxd5jo4xpay	naḍayāḍu	to walk or move about	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3582	f_wpbjphfomjiua	naḍava	the first passage at the entrance of a house, a way	uncontracted-comparison-candidate	*naṭ-a	krishnamurti-pfeiffer	dedr	
d3584	f_pjbjsejqoadau	naḍu	middle, waist	uncontracted-comparison-candidate	*nàḍ[u]-	merriam-pdr	dedr	
d3584	f_pe5qvzcobehwa	naḍumu	middle, waist	uncontracted-comparison-candidate	*nàḍ[u]-	merriam-pdr	dedr	
d3584	f_urlmogr2ozcfa	naḍi	middle, waist	uncontracted-comparison-candidate	*nàḍ[u]-	merriam-pdr	dedr	
d3584	f_mdxhfkx2dlvpq	naḍimi	middle, waist	uncontracted-comparison-candidate	*nàḍ[u]-	merriam-pdr	dedr	
d3605	f_bfdvcy3vbnaw2	aragali	hesitation, doubt	uncontracted-comparison-candidate	*ńar-	merriam-pdr	dedr	
d3605	f_y6iaugftuoq44	aramara	id., consciousness of being a stranger	uncontracted-comparison-candidate	*ńar-	merriam-pdr	dedr	
d3605	f_2km52u3flrqbm	aramarika	id., consciousness of being a stranger	uncontracted-comparison-candidate	*ńar-	merriam-pdr	dedr	
d3605	f_3iupifxqdxmg4	aravāyi	diffidence, hesitation	uncontracted-comparison-candidate	*ńar-	merriam-pdr	dedr	
d3606	f_yjsbdss3mblpe	nariyãḍu	jackal	uncontracted-comparison-candidate	*nari-(kkV)	krishnamurti-pfeiffer	dedr	
d3609	f_5pnehzovpe2ba	nara	greyness of the hair, grey hair	uncontracted-comparison-candidate	narai	dedr-reflex	dedr	
d3609	f_mokgmpo2qaask	narayu	to grow grey (of the hair)	uncontracted-comparison-candidate	narai	dedr-reflex	dedr	
d3609	f_6pamkr6bmyucu	nariyu	to grow grey (of the hair)	uncontracted-comparison-candidate	narai	dedr-reflex	dedr	
d3609	f_iqpqs5jkkikgq	narapu	greyness of the hair	uncontracted-comparison-candidate	narai	dedr-reflex	dedr	
d3609	f_i6sudduit3cvi	neriyu	to become grey. DED(S, N) 2984	uncontracted-comparison-candidate	narai	dedr-reflex	dedr;VPK-Telugu	
d3610	f_qwtmbgqdpolue	naluvu	beauty, ability; beautiful	uncontracted-comparison-candidate	*nan-key	krishnamurti-pfeiffer	dedr	
d3611	f_ot36lf3jvnlum	nalāgu	to be crushed, bruised, broken or reduced to powder, be crumpled or rumpled, (K. also) fade, wither, diminish (as brightness)	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_2g2ar44b5mxea	nalūgu	to be crushed, bruised, broken or reduced to powder, be crumpled or rumpled, (K. also) fade, wither, diminish (as brightness)	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_47p2bhukgdsbs	naliyu	to be crushed, bruised, broken or reduced to powder, be crumpled or rumpled, (K. also) fade, wither, diminish (as brightness)	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_d62p75jdyb6ju	nalāguḍu	state of being crushed, bruised or troubled	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_sq26g6h4wbu4e	nalukuva	illness, indisposition	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_ol5rqoy4h7cfy	nalata	disease	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_5ugswojeishuo	nali	illness, indisposition; dust, powder	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_ce66dmz2pigac	nalikamu	smallness, littleness, thinness	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_5c2uejs4tg7xq	naliguli	greatly crushed or broken	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_z3qwta65s3ksg	nalucu	to crush, rub	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_vmqukklp3d6nw	nalupu	to crush, rub	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr	
d3611	f_6uchr2dqkwyni	nalapu	to crumple (flowers, etc.), harass	uncontracted-comparison-candidate	**nalVvV-	krishnamurti-pfeiffer	dedr;K-Telugu	
d3613	f_wu7vjpw6b5kwm	nalupu	black, blackness	uncontracted-comparison-candidate	*nal-	merriam-pdr	dedr	
d3625	f_6xmdy4po4m63y	naṟaku	to cut, hew, fell, sever, chop; a cut, wound	uncontracted-comparison-candidate	*nar_-Vk-	merriam-pdr	dedr	
d3625	f_4xrrunbs4dcfk	naṟuku	to cut, hew, fell, sever, chop; a cut, wound	uncontracted-comparison-candidate	*nar_-Vk-	merriam-pdr	dedr	
d3625	f_qhrviepth4iqi	naṟakuḍu	cutting, a cut	uncontracted-comparison-candidate	*nar_-Vk-	merriam-pdr	dedr	
d3625	f_jt3wpf63pur2s	naṟukuḍu	cutting, a cut	uncontracted-comparison-candidate	*nar_-Vk-	merriam-pdr	dedr	
d3626	f_dvllpya3rx3ba	naṟuju	a small quantity	uncontracted-comparison-candidate	naṟumu	dedr-reflex	dedr	
d3626	f_bthf6lc47zvgk	naṟumāḍu	to powder	uncontracted-comparison-candidate	naṟumu	dedr-reflex	dedr	
d3626	f_ra3pims7gww5s	naṟumu	id.; powder. DED(S) 3002	uncontracted-comparison-candidate	naṟumu	dedr-reflex	dedr	noun
d3634	f_4ooyydeawtnji	ela-nāga	damsel (cf. 513 Ta.iḷa)	uncontracted-comparison-candidate	*nāg-	merriam-pdr	dedr	
d3655	f_ky2hztwifwrcg	naluguru	four persons	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_bpvp5xnp5vpta	naluvuru	four persons	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_pl76sotneaqxm	naluvadi	forty	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_qnwt4ggrrkylq	nalubadi	forty	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_emrn3mwccyxw6	nalubʰai	forty	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_nby2fr7oglycy	nalabʰai	forty	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3655	f_cjqsp3gt5hita	naluvaṇḍru	forty persons	uncontracted-comparison-candidate	*nāl	krishnamurti-pfeiffer	dedr	
d3672	f_qgmda5vi4jyyk	nerayu	to spread , extend, be filled	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	intr
d3672	f_4zfsx372amjc4	neṟayu	to spread , extend, be filled	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	intr
d3672	f_yx73auv4zhiay	nerayika	becoming full	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	
d3672	f_yunlqwwavfkq6	nerapu	to spread , fill; spreading; much	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	tr noun adj
d3672	f_r7uiuglyx3qts	neṟapu	to spread , fill; spreading; much	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	tr noun adj
d3672	f_rk4etmm4txwzy	nera	full	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	
d3672	f_2goikyjfrcyou	neṟa	full	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	
d3672	f_rsioodt47smrc	neravu	fullness, spreading, full, much, well-spread, broad	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	
d3672	f_cdc64f2clyh7c	neṟavu	fullness, spreading, full, much, well-spread, broad	uncontracted-comparison-candidate	nira	dedr-reflex	dedr	
d3672	f_xnen5y6tdcn2u	reppamu	fullness	initial-apical-or-cluster	nira	dedr-reflex	dedr	
d3674	f_wfyxkn4pqrjlk	niruḍu	last year	uncontracted-comparison-candidate	*nirḍ-	merriam-pdr	dedr	
d3674	f_jsxbtndtjn5xy	niruṭi	of the last year (communicated by M. Kandappa Chetty)	uncontracted-comparison-candidate	*nirḍ-	merriam-pdr	dedr	
d3675	f_pltlqqn5htqty	nilucu	to stand, rise, get up, last, continue, remain, exist, stop, stay, halt, cease, endure, be preserved or saved, survive	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_sfeemmnmlcxdw	nilupu	to cause to stand, fix, place, stop, interrupt, restrain, save, preserve, adjourn, keep back, detain; standing, halting, cessation, stopping, a halt, stop, pause, rest	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	noun
d3675	f_nda6z6ciezuug	nilaka	standing, halting	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_pipxx6dph3n4a	nilukaḍa	id., remaining, staying, steadiness, firmness, permanence	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_4sphcpeb7rxfe	nilava	remainder, balance, standing, duration, continuance; old, long-standing	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_r7tkkavkruld6	niluva	remainder, balance, standing, duration, continuance; old, long-standing	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_7e52qlhggzoyc	niluvu	standing, stature, height, standing crop; upright, erect, high, tall	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_5kqsi6l34ljko	nela	place	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_pn25ypqnhj5ec	nela konu	to become firm, stay, be, stand	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3675	f_bn3mdwx7ax7ku	nelayu	to be established, stay	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr;K-Telugu	
d3675	f_rq22lmlrzhwow	nelavu	place, abode, home, native country	uncontracted-comparison-candidate	*nil-	krishnamurti-pfeiffer	dedr	
d3681	f_zqijwunskxeji	neṟanu	a secret	uncontracted-comparison-candidate	niṟam	dedr-reflex	dedr	
d3682	f_wy4p5gkpzkzbu	neṟayu	to become full, be fulfilled or accomplished	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_x77gnhfspuu22	nerayu	to become full, be fulfilled or accomplished	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_lp2ff4l7jqup6	neṟapu	to fill, fulfil, perform	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_eacc5hfvcrqu4	nerapu	to fill, fulfil, perform	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_h3itvcwcbf7ow	neṟa	full, complete, whole, perfect	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_kxif6b5r37f4q	nera	full, complete, whole, perfect	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_sbwxeutmf2cdm	neṟavu	full, proper, fit	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_ogwoshsjd2d7s	neravu	full, proper, fit	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_xq5v5h4pkdh4c	neṟi	fullness	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3682	f_a7f2rakgilb2o	niṟu	very, much, utterly (cf.nippastu, nippaccaramu, s.v. 3825(<i>a</i>) Ta.paci); niṟṟa-nīluguto be very haughty	uncontracted-comparison-candidate	*niṯ-	krishnamurti-pfeiffer	dedr	
d3683	f_rm7pwksv2hiyk	nelavu	acquaintance, friendship, familiarity	uncontracted-comparison-candidate	*nen-ay	krishnamurti-pfeiffer	dedr	
d3683	f_kstslykulvuqo	nelavari	an acquaintance, a person well known, one who knows a secret, a well-informed, experienced or clever person. DED 3050	uncontracted-comparison-candidate	*nen-ay	krishnamurti-pfeiffer	dedr	
d3710	f_sjceya6hc36s6	nurūgu	foam, froth	uncontracted-comparison-candidate	nurai	dedr-reflex	dedr	
d3710	f_eszx37w4q324m	nuruvu	foam, froth	uncontracted-comparison-candidate	nurai	dedr-reflex	dedr	
d3716	f_jogz5xmh3o2fy	nuliyu	to be broken, shattered. DED 3078	uncontracted-comparison-candidate	nuḷgu	dedr-reflex	dedr;K-Telugu	
d3717	f_zslu2rjhiwsfc	nulucu	to pinch, nip off, squeeze	uncontracted-comparison-candidate	nuḷḷu	dedr-reflex	dedr;K-Telugu	
d3717	f_a27eqc2xwkd7o	nulumu	to pinch. DED(N) 3079	uncontracted-comparison-candidate	nuḷḷu	dedr-reflex	dedr	
d3726	f_qbgjyexq5og4k	nulaka	a rough kind of rope or string	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_mh6mhdjv7mugg	nuli	entanglement in a thread	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_2ynxki4adavxe	nuliyu	to be twisted	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_euoemqzzhqzvo	nulincu	to twist	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_zhy4asifmb34o	nulucu	to twist	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_kh7fr45dtbkni	nulupu	to twist	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_ktj3tys6h6gkc	nulumu	to twist	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3726	f_ajf6x7nljavoq	nulivu	a twist	uncontracted-comparison-candidate	*nūl-	merriam-pdr	dedr	
d3728	f_tkeebswzw4xxo	nuṟupu	threshing	uncontracted-comparison-candidate	*nūl	krishnamurti-pfeiffer	dedr	
d3728	f_vptjx3ejjviv4	nuṟucu	threshing	uncontracted-comparison-candidate	*nūl	krishnamurti-pfeiffer	dedr	
d3728	f_ukckisuiqotx2	nuṟupu	to thrash, kill; thrashing, threshing	uncontracted-comparison-candidate	*nūl	krishnamurti-pfeiffer	dedr	noun
d3728	f_clrnvwzcu44sc	nuṟucu	to thrash, kill; thrashing, threshing	uncontracted-comparison-candidate	*nūl	krishnamurti-pfeiffer	dedr	noun
d3728	f_g3kuka5f2xvea	nuṟumu	to powder, destroy; powder, what is ground	uncontracted-comparison-candidate	*nūl	krishnamurti-pfeiffer	dedr	noun
d3738	f_ehffb5ikxibpq	niḍu	long	uncontracted-comparison-candidate	neṭu	dedr-reflex	dedr	
d3738	f_cyn27n37j4bdw	niḍuda	long	uncontracted-comparison-candidate	neṭu	dedr-reflex	dedr	
d3738	f_l7sfol76w2gpm	niḍivi	length; long	uncontracted-comparison-candidate	neṭu	dedr-reflex	dedr	
d3738	f_om3htvuoxboko	niḍupu	length; long	uncontracted-comparison-candidate	neṭu	dedr-reflex	dedr	
d3738	f_uhd5ifjbndzyq	niḍucanu	to extend	uncontracted-comparison-candidate	neṭu	dedr-reflex	dedr	
d3749	f_jsn5zt5x7rzhm	nerumu	to move on posteriors. DED 3107	uncontracted-comparison-candidate	niraŋŋuka	dedr-reflex	dedr;K-Telugu	
d3750	f_knm7ito2bm6oe	neraḍu	uneven. DED(S) 3108	uncontracted-comparison-candidate	neraṭu	dedr-reflex	dedr	
d3754	f_6fda6logqz64s	nela	moon, month, day of full moon	uncontracted-comparison-candidate	*nel-a-nc	krishnamurti-pfeiffer	dedr	
d3770	f_y6w4z4nde6d6m	neravu	to assemble together; assemblage, battalion	uncontracted-comparison-candidate	nēr	dedr-reflex	dedr;K-Telugu	noun
d3770	f_k2gxoci7snbps	neravādi	a skilful, dexterous, or clever person	uncontracted-comparison-candidate	nēr	dedr-reflex	dedr	
d3781	f_6qkjclzzscj7e	lokki	<i>V. leucoxylon. ? Go	initial-apical-or-cluster	nocci	dedr-reflex	dedr	
d3784	f_n4zw4z534u5hc	noḍi	word, expression	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_l7gxv6dikbcda	nuḍi	word, expression	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_nkuy5satakkh4	noḍuvu	word, expression	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_tlisq2czmi5mk	noḍikā̃ḍu	talkative man	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_tgwkms6mou6jc	noḍikāramu	mode, style of speech	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_qcls3wxzdzeo2	nuḍikāramu	mode, style of speech	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_hdi5pttch5h3k	noḍugu	to say, speak; word or expression, line in verse	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	noun
d3784	f_jrgipt3tb5gia	nuḍugu	to say, speak; word or expression, line in verse	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	noun
d3784	f_oth7jewmcomb6	noḍucu	to find fault with	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_gjqlyc2y3ufdg	noḍupu	finding fault	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_jbr252yttxh4a	nuḍuvari	speaker, talker	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	
d3784	f_zok4chnd27u22	nuḍuvu	word, expression; (K. alsonoḍuvu) to say, speak	uncontracted-comparison-candidate	*noṭ-V-	krishnamurti-pfeiffer	dedr	verb
d3821	f_ekp2oljnlunqo	prā̃ci	moss	initial-apical-or-cluster;initial-cluster	*pac-Vṯ-	krishnamurti-pfeiffer	dedr	
d3821	f_wynbb6jawx4v6	prā̃-konu	to become mossy	initial-apical-or-cluster;initial-cluster	*pac-Vṯ-	krishnamurti-pfeiffer	dedr	
d3838	f_wolkhp375j7z2	paḍava	boat	uncontracted-comparison-candidate	*paṭ-Vku	krishnamurti-pfeiffer	dedr	
d3840	f_n3jvihtp7p5hq	paḍucu	girl; young, youthful	uncontracted-comparison-candidate	*paḍḍ-	merriam-pdr	dedr	
d3840	f_cfq2fjgnglfmi	paḍucũḍu	boy	uncontracted-comparison-candidate	*paḍḍ-	merriam-pdr	dedr	
d3841	f_f7evduxnjbqk4	paṭapaṭa	noise made in breaking or bursting, gnashing the teeth, crackling	uncontracted-comparison-candidate	paṭapaṭa	dedr-reflex	dedr	
d3841	f_6aho4fd5ump7u	paṭīlumanu	to break with a crack	uncontracted-comparison-candidate	paṭapaṭa	dedr-reflex	dedr	intr
d3845	f_o5qwibapcmxdm	paḍi-kāpu	a waiting at the gate of one, one who waits at the gate	uncontracted-comparison-candidate	paṭal	dedr-reflex	dedr	
d3845	f_rzv43k4oxitie	paḍi-gāpu	a waiting at the gate of one, one who waits at the gate	uncontracted-comparison-candidate	paṭal	dedr-reflex	dedr	
d3849	f_jl7ty4qdrq33m	paḍi	a measure of capacity (= 1 1/2 seer). DED 3187	uncontracted-comparison-candidate	paṭi	dedr-reflex	dedr	
d3850	f_hfdqejvg73pps	paḍi-kaṭṭu	a stair or step. DED 3188	uncontracted-comparison-candidate	paṭi	dedr-reflex	dedr	
d3851	f_lswi2j24osypy	baḍi	manner. DEDS 597	uncontracted-comparison-candidate	paṭi	dedr-reflex	dedr;K-Telugu	
d3851	f_ujtj4c7wxofhq	vaḍi	manner. DEDS 597	uncontracted-comparison-candidate	paṭi	dedr-reflex	dedr;K-Telugu	
d3852	f_hs64mntd2w552	paḍu	to fall, lie, recline, sleep	uncontracted-comparison-candidate	*paṬ-	merriam-pdr	dedr	
d3852	f_sp2iqdk6exag2	paḍamara	the west	uncontracted-comparison-candidate	*paṬ-	merriam-pdr	dedr	
