mode,cohort,held_out,concept,target,dardic_family_id,plains_family_id,category,families
head,All eligible,False,YOU,Either language,10511,1135,No included etymology,
head,All eligible,False,SMOKE (EXHAUST),Sindhi,6849-2,6849,"Plains family, not Dardic family",6849;6855
head,All eligible,False,SMOKE (EXHAUST),Lahnda,6849-2,6849,"Plains family, not Dardic family",6849
head,All eligible,False,SMOKE (EXHAUST),Either language,6849-2,6849,"Plains family, not Dardic family",6849;6855
head,All eligible,False,THORN,Sindhi,2668-2,2668,"Dardic family, not Plains family",2668-2
head,All eligible,False,THORN,Lahnda,2668-2,2668,"Dardic family, not Plains family",2668-2
head,All eligible,False,THORN,Either language,2668-2,2668,"Dardic family, not Plains family",2668-2
head,All eligible,False,LIE (REST),Sindhi,10917,5407,"Plains family, not Dardic family",3395;5407
head,All eligible,False,LIE (REST),Lahnda,10917,5407,Other resolved families only,3395
head,All eligible,False,LIE (REST),Either language,10917,5407,"Plains family, not Dardic family",3395;5407
head,All eligible,False,SPRING (OF WATER),Sindhi,1869,5380,Other resolved families only,10247;13419;5344;6826
head,All eligible,False,SPRING (OF WATER),Lahnda,1869,5380,No attestation,
head,All eligible,False,SPRING (OF WATER),Either language,1869,5380,Other resolved families only,10247;13419;5344;6826
head,All eligible,False,STRAW,Sindhi,5892,7958,Other resolved families only,2589;3023;5520
head,All eligible,False,STRAW,Lahnda,5892,7958,Both focal families,5892;7958
head,All eligible,False,STRAW,Either language,5892,7958,Both focal families,2589;3023;5520;5892;7958
head,All eligible,False,WASH,Sindhi,3719,6886,Other resolved families only,6803-2
head,All eligible,False,WASH,Lahnda,3719,6886,No attestation,
head,All eligible,False,WASH,Either language,3719,6886,Other resolved families only,6803-2
head,All eligible,False,PLAY,Sindhi,7583,3918,Other resolved families only,10709
head,All eligible,False,PLAY,Lahnda,7583,3918,Other resolved families only,10709;3412
head,All eligible,False,PLAY,Either language,7583,3918,Other resolved families only,10709;3412
head,All eligible,False,DISTANCE,Sindhi,6495,7785,"Dardic family, not Plains family",6495
head,All eligible,False,DISTANCE,Lahnda,6495,7785,"Plains family, not Dardic family",7785
head,All eligible,False,DISTANCE,Either language,6495,7785,Both focal families,6495;7785
head,All eligible,False,GIVE,Sindhi,8655,6140,No included etymology,
head,All eligible,False,GIVE,Lahnda,8655,6140,No included etymology,
head,All eligible,False,GIVE,Either language,8655,6140,No included etymology,
head,All eligible,False,BREAD,Sindhi,4321,10837,"Plains family, not Dardic family",10837;5949-2;9735
head,All eligible,False,BREAD,Lahnda,4321,10837,No attestation,
head,All eligible,False,BREAD,Either language,4321,10837,"Plains family, not Dardic family",10837;5949-2;9735
head,All eligible,False,CHILD,Sindhi,3245,5070,No included etymology,
head,All eligible,False,CHILD,Lahnda,3245,5070,Other resolved families only,9216;9237-2
head,All eligible,False,CHILD,Either language,3245,5070,Other resolved families only,9216;9237-2
head,All eligible,False,THERE,Sindhi,228,1564-3,Other resolved families only,5643
head,All eligible,False,THERE,Lahnda,228,1564-3,"Plains family, not Dardic family",1564-3
head,All eligible,False,THERE,Either language,228,1564-3,"Plains family, not Dardic family",1564-3;5643
head,All eligible,False,SELF,Sindhi,9102,1135,No attestation,
head,All eligible,False,SELF,Lahnda,9102,1135,"Plains family, not Dardic family",1135
head,All eligible,False,SELF,Either language,9102,1135,"Plains family, not Dardic family",1135
head,All eligible,False,MANGO,Sindhi,1268,3475,No attestation,
head,All eligible,False,MANGO,Lahnda,1268,3475,No attestation,
head,All eligible,False,MANGO,Either language,1268,3475,No attestation,
head,All eligible,False,SPLIT,Sindhi,9058-2,13845,Other resolved families only,13825;13857;4844;5925;5988;6295;9079;9363
head,All eligible,False,SPLIT,Lahnda,9058-2,13845,Other resolved families only,4844;6221;6222;6310;8032;8032-2
head,All eligible,False,SPLIT,Either language,9058-2,13845,Other resolved families only,13825;13857;4844;5925;5988;6221;6222;6295;6310;8032;8032-2;9079;9363
head,All eligible,False,BITE,Sindhi,4675,2854,Other resolved families only,5517-2;5529-2;6250
head,All eligible,False,BITE,Lahnda,4675,2854,Other resolved families only,5517-2;6250;7711
head,All eligible,False,BITE,Either language,4675,2854,Other resolved families only,5517-2;5529-2;6250;7711
head,All eligible,False,DRUM,Sindhi,5608,5525,No attestation,
head,All eligible,False,DRUM,Lahnda,5608,5525,"Dardic family, not Plains family",5608
head,All eligible,False,DRUM,Either language,5608,5525,"Dardic family, not Plains family",5608
head,All eligible,False,BLOW (OF WIND),Sindhi,9102,5513-3,Both focal families,4673-4;4857-5;5511;5513-3;6701;6731;9102
head,All eligible,False,BLOW (OF WIND),Lahnda,9102,5513-3,Other resolved families only,10063;12225-4;13099;13579;6701;6731
head,All eligible,False,BLOW (OF WIND),Either language,9102,5513-3,Both focal families,10063;12225-4;13099;13579;4673-4;4857-5;5511;5513-3;6701;6731;9102
head,All eligible,False,HOLE,Sindhi,4872,5043,Other resolved families only,10158;12352;5466-2;6188-2
head,All eligible,False,HOLE,Lahnda,4872,5043,Other resolved families only,3817;5064-5;6082
head,All eligible,False,HOLE,Either language,4872,5043,Other resolved families only,10158;12352;3817;5064-5;5466-2;6082;6188-2
head,All eligible,False,SWIM,Sindhi,6624,5702,"Plains family, not Dardic family",5702
head,All eligible,False,SWIM,Lahnda,6624,5702,"Plains family, not Dardic family",5702
head,All eligible,False,SWIM,Either language,6624,5702,"Plains family, not Dardic family",5702
head,All eligible,False,EYE,Sindhi,919,4560,"Dardic family, not Plains family",43;6968;919
head,All eligible,False,EYE,Lahnda,919,4560,"Dardic family, not Plains family",43;919
head,All eligible,False,EYE,Either language,919,4560,"Dardic family, not Plains family",43;6968;919
head,All eligible,False,THIEF,Sindhi,10216,5489,"Plains family, not Dardic family",4931;5489
head,All eligible,False,THIEF,Lahnda,10216,5489,"Plains family, not Dardic family",4922;4931;5489
head,All eligible,False,THIEF,Either language,10216,5489,"Plains family, not Dardic family",4922;4931;5489
head,All eligible,False,PARTRIDGE,Sindhi,5177,5809,"Plains family, not Dardic family",5809
head,All eligible,False,PARTRIDGE,Lahnda,5177,5809,"Plains family, not Dardic family",5809
head,All eligible,False,PARTRIDGE,Either language,5177,5809,"Plains family, not Dardic family",5809
head,All eligible,False,STRONG,Sindhi,9330,9161,Other resolved families only,12249;13081
head,All eligible,False,STRONG,Lahnda,9330,9161,Other resolved families only,5718;6302;9273-4
head,All eligible,False,STRONG,Either language,9330,9161,Other resolved families only,12249;13081;5718;6302;9273-4
head,All eligible,False,SCRATCH,Sindhi,3489,3729,Other resolved families only,2689;5620
head,All eligible,False,SCRATCH,Lahnda,3489,3729,"Plains family, not Dardic family",3729
head,All eligible,False,SCRATCH,Either language,3489,3729,"Plains family, not Dardic family",2689;3729;5620
head,All eligible,False,FAECES (EXCREMENT),Sindhi,10731,4225,"Plains family, not Dardic family",4225
head,All eligible,False,FAECES (EXCREMENT),Lahnda,10731,4225,"Plains family, not Dardic family",4225
head,All eligible,False,FAECES (EXCREMENT),Either language,10731,4225,"Plains family, not Dardic family",4225
head,All eligible,False,SISTER,Sindhi,13913,6479,Other resolved families only,222-2
head,All eligible,False,SISTER,Lahnda,13913,6479,Other resolved families only,10024
head,All eligible,False,SISTER,Either language,13913,6479,Other resolved families only,10024;222-2
head,All eligible,False,WEAR,Sindhi,1260,7835,"Plains family, not Dardic family",13954;4858;7835
head,All eligible,False,WEAR,Lahnda,1260,7835,Other resolved families only,8053
head,All eligible,False,WEAR,Either language,1260,7835,"Plains family, not Dardic family",13954;4858;7835;8053
head,All eligible,False,IN FRONT OF,Sindhi,8281,68,"Plains family, not Dardic family",12982;68
head,All eligible,False,IN FRONT OF,Lahnda,8281,68,"Plains family, not Dardic family",68
head,All eligible,False,IN FRONT OF,Either language,8281,68,"Plains family, not Dardic family",12982;68
head,All eligible,False,TURN,Sindhi,11547,8041,"Dardic family, not Plains family",10186;11352;11405;11412;11547;12115;4485;9078-2;9078-3
head,All eligible,False,TURN,Lahnda,11547,8041,"Dardic family, not Plains family",10186-2;11412;11547;9078-3;9648
head,All eligible,False,TURN,Either language,11547,8041,"Dardic family, not Plains family",10186;10186-2;11352;11405;11412;11547;12115;4485;9078-2;9078-3;9648
head,All eligible,False,SKY,Sindhi,1008,f_lmwk7knn4svus,Other resolved families only,2307
head,All eligible,False,SKY,Lahnda,1008,f_lmwk7knn4svus,No attestation,
head,All eligible,False,SKY,Either language,1008,f_lmwk7knn4svus,Other resolved families only,2307
head,All eligible,False,THIN,Sindhi,4889,7736,Other resolved families only,11068;12732;5040;6438;7740;9723-12
head,All eligible,False,THIN,Lahnda,4889,7736,Other resolved families only,11068;5043;6438;9723-12
head,All eligible,False,THIN,Either language,4889,7736,Other resolved families only,11068;12732;5040;5043;6438;7740;9723-12
head,All eligible,False,THROW,Sindhi,5735,9106,Other resolved families only,13578;13955;13963
head,All eligible,False,THROW,Lahnda,5735,9106,Other resolved families only,10063;13578;6896-6;8053;8065
head,All eligible,False,THROW,Either language,5735,9106,Other resolved families only,10063;13578;13955;13963;6896-6;8053;8065
head,All eligible,False,MEAT,Sindhi,395-2,f_fnwdoz5wjhgai,Other resolved families only,9982
head,All eligible,False,MEAT,Lahnda,395-2,f_fnwdoz5wjhgai,No attestation,
head,All eligible,False,MEAT,Either language,395-2,f_fnwdoz5wjhgai,Other resolved families only,9982
head,All eligible,False,OLD,Sindhi,5524,5260,Other resolved families only,5408;5410;7962;8283;9271
head,All eligible,False,OLD,Lahnda,5524,5260,Other resolved families only,9271;9273-2
head,All eligible,False,OLD,Either language,5524,5260,Other resolved families only,5408;5410;7962;8283;9271;9273-2
head,All eligible,False,WEAK,Sindhi,10789,6438,"Plains family, not Dardic family",11068;5395;6438;7119;7645;961;9723-3
head,All eligible,False,WEAK,Lahnda,10789,6438,Other resolved families only,11068;14124;3027-2
head,All eligible,False,WEAK,Either language,10789,6438,"Plains family, not Dardic family",11068;14124;3027-2;5395;6438;7119;7645;961;9723-3
head,All eligible,False,MAIZE,Sindhi,10437,9879,"Plains family, not Dardic family",398;9879
head,All eligible,False,MAIZE,Lahnda,10437,9879,"Plains family, not Dardic family",398;9879
head,All eligible,False,MAIZE,Either language,10437,9879,"Plains family, not Dardic family",398;9879
head,All eligible,False,MORNING,Sindhi,10763,11813,Other resolved families only,1901-2
head,All eligible,False,MORNING,Lahnda,10763,11813,No attestation,
head,All eligible,False,MORNING,Either language,10763,11813,Other resolved families only,1901-2
head,All eligible,False,GATHER,Sindhi,8751,4814,No attestation,
head,All eligible,False,GATHER,Lahnda,8751,4814,"Plains family, not Dardic family",4814
head,All eligible,False,GATHER,Either language,8751,4814,"Plains family, not Dardic family",4814
head,All eligible,False,VILLAGE,Sindhi,4368,11448,"Dardic family, not Plains family",4336;4368
head,All eligible,False,VILLAGE,Lahnda,4368,11448,"Dardic family, not Plains family",13695;4368
head,All eligible,False,VILLAGE,Either language,4368,11448,"Dardic family, not Plains family",13695;4336;4368
head,All eligible,False,STRIKE,Sindhi,11004,5513,Other resolved families only,5327-6;8165
head,All eligible,False,STRIKE,Lahnda,11004,5513,Other resolved families only,10066
head,All eligible,False,STRIKE,Either language,11004,5513,Other resolved families only,10066;5327-6;8165
head,All eligible,False,STICK,Sindhi,6638,10991,"Plains family, not Dardic family",10991;3289;5520
head,All eligible,False,STICK,Lahnda,6638,10991,Other resolved families only,10875-2;182
head,All eligible,False,STICK,Either language,6638,10991,"Plains family, not Dardic family",10875-2;10991;182;3289;5520
head,All eligible,False,CLOTHES,Sindhi,7700,2871,"Plains family, not Dardic family",2871
head,All eligible,False,CLOTHES,Lahnda,7700,2871,No attestation,
head,All eligible,False,CLOTHES,Either language,7700,2871,"Plains family, not Dardic family",2871
head,All eligible,False,SIT,Sindhi,7467,2245,No included etymology,
head,All eligible,False,SIT,Lahnda,7467,2245,Other resolved families only,11435
head,All eligible,False,SIT,Either language,7467,2245,Other resolved families only,11435
head,All eligible,False,PLOUGH,Sindhi,11612,3882-6,"Plains family, not Dardic family",3882-6
head,All eligible,False,PLOUGH,Lahnda,11612,3882-6,"Dardic family, not Plains family",11612;13428
head,All eligible,False,PLOUGH,Either language,11612,3882-6,Both focal families,11612;13428;3882-6
head,All eligible,False,HIDE,Sindhi,447,4701,No attestation,
head,All eligible,False,HIDE,Lahnda,447,4701,"Plains family, not Dardic family",4701
head,All eligible,False,HIDE,Either language,447,4701,"Plains family, not Dardic family",4701
head,All eligible,False,EVIL,Sindhi,10930,9289,Other resolved families only,9524-3;9723-12;9754-5
head,All eligible,False,EVIL,Lahnda,10930,9289,No attestation,
head,All eligible,False,EVIL,Either language,10930,9289,Other resolved families only,9524-3;9723-12;9754-5
head,All eligible,False,STAR,Sindhi,13713,5798,Other resolved families only,5798-4;6913
head,All eligible,False,STAR,Lahnda,13713,5798,Other resolved families only,5798-4
head,All eligible,False,STAR,Either language,13713,5798,Other resolved families only,5798-4;6913
head,All eligible,False,AWAKE,Sindhi,9279,5174,Other resolved families only,5175
head,All eligible,False,AWAKE,Lahnda,9279,5174,Other resolved families only,13229;5175
head,All eligible,False,AWAKE,Either language,9279,5174,Other resolved families only,13229;5175
head,All eligible,False,VULVA,Sindhi,9524-5,4860,"Plains family, not Dardic family",4860;4860-2
head,All eligible,False,VULVA,Lahnda,9524-5,4860,Other resolved families only,4860-2;9275
head,All eligible,False,VULVA,Either language,9524-5,4860,"Plains family, not Dardic family",4860;4860-2;9275
head,All eligible,False,GUTS,Sindhi,2417,8376,No attestation,
head,All eligible,False,GUTS,Lahnda,2417,8376,No attestation,
head,All eligible,False,GUTS,Either language,2417,8376,No attestation,
head,All eligible,False,MATERNAL UNCLE (MOTHER'S BROTHER),Sindhi,10009,10055,No attestation,
head,All eligible,False,MATERNAL UNCLE (MOTHER'S BROTHER),Lahnda,10009,10055,No attestation,
head,All eligible,False,MATERNAL UNCLE (MOTHER'S BROTHER),Either language,10009,10055,No attestation,
head,All eligible,False,GO UP OR RISE (ONESELF),Sindhi,1900-2,4578,"Plains family, not Dardic family",2038;4578
head,All eligible,False,GO UP OR RISE (ONESELF),Lahnda,1900-2,4578,"Plains family, not Dardic family",1910;2038;4578
head,All eligible,False,GO UP OR RISE (ONESELF),Either language,1900-2,4578,"Plains family, not Dardic family",1910;2038;4578
