chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-family-shares,WATER,WATER,vasa1239,plains,,,,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,wadi1248,plains,26.07,72.13,WK,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,wagd1238,plains,24.137701,74.047239,mewari_bannoda,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,west2386,plains,31.1704,72.7097,L,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",5155;7552;8082
dardic-family-shares,IRON,IRON,bate1261,dardic,34.95,72.92,bhatr,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,brok1247,dardic,34.53,76.6,bro,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,dame1241,dardic,35.3,71.68,Dm,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,gawa1247,dardic,35.2,71.54,Gaw,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,indu1241,dardic,35.34,73.02,Mai,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,kala1372,dardic,35.64,71.67,Kal,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,kala1373,dardic,35.53,72.57,Bshk,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,kash1277,dardic,33.13,75.57,dod,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",12367;4842a
dardic-family-shares,IRON,IRON,khow1242,dardic,36.0,72.0,Kho,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,nort2666,dardic,34.66,70.43,Pas,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,phal1254,dardic,35.51,71.84,Phal,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,shin1264,dardic,34.65,75.29,Sh,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,shum1235,dardic,34.48,70.57,Shum,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,torw1241,dardic,35.21,72.55,Tor,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,wota1240,dardic,34.7,70.86,Wot,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",4842a
dardic-family-shares,IRON,IRON,assa1263,plains,26.7509,94.2037,A,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,avan1234,plains,33.994201,72.483087,awan,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,awad1243,plains,27.59,82.47,Aw,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,beng1280,plains,23.471,88.5565,B,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,bhoj1244,plains,26.46,84.82,Bhoj,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,biha1245,plains,24.68,87.5,Bi,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",11170;3264
dardic-family-shares,IRON,IRON,braj1242,plains,26.48,78.08,Brj,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,chha1249,plains,21.225068,82.028298,NDu,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,guja1252,plains,22.69,71.1,G,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.2, 0.8, 0.0]",11158;11171;11173;4866;6121
dardic-family-shares,IRON,IRON,guja1253,plains,34.043002,73.225443,Goj,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,halb1244,plains,20.31,81.37,hal,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,hary1238,plains,28.91568,76.37168,kaithal,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,hind1269,plains,28.7041,77.1025,H,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,IRON,IRON,kach1277,plains,23.83,69.0,kcch,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",6121
dardic-family-shares,IRON,IRON,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,khet1238,plains,30.48,70.28,khet,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",6121
dardic-family-shares,IRON,IRON,konk1267,plains,15.2993,74.124,Ko,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,mait1250,plains,26.38,86.22,Mth,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",11158;12349
dardic-family-shares,IRON,IRON,malv1243,plains,24.243083,75.027707,mewari_basad,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,mara1378,plains,18.5204,73.8567,M,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",11158;11171
dardic-family-shares,IRON,IRON,marw1260,plains,27.0,75.07,Marw,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,oriy1255,plains,21.0,85.0,Or,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.25, 0.75, 0.0]",104;10881;10884;11158
dardic-family-shares,IRON,IRON,paha1251,plains,33.148,73.7537,poth,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,panj1256,plains,30.04,75.67,P,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",11158;6121
dardic-family-shares,IRON,IRON,rajb1243,plains,26.4877,87.79265,MH,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,rang1265,plains,26.280348,89.39468,BH,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,sera1259,plains,29.55,71.91,srk,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,sind1272,plains,26.0,69.0,S,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",11158;6121
dardic-family-shares,IRON,IRON,surj1235,plains,26.0982,87.945,KS,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,vaag1238,plains,12.21,79.53,VB,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,IRON,IRON,wadi1248,plains,26.07,72.13,WK,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",11173
dardic-family-shares,IRON,IRON,west2386,plains,31.1704,72.7097,L,"[""cīmara"", ""lōhá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",11158
dardic-family-shares,RIVER,RIVER,bate1261,dardic,34.95,72.92,bhatr,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",13415;3860
dardic-family-shares,RIVER,RIVER,brok1247,dardic,34.53,76.6,bro,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,chil1275,dardic,35.25,73.33,Chil,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,dame1241,dardic,35.3,71.68,Dm,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,gawa1247,dardic,35.2,71.54,Gaw,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,gowr1239,dardic,35.1243,73.1233,Gowro,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-family-shares,RIVER,RIVER,gran1245,dardic,34.65,70.73,Gng,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,indu1241,dardic,35.34,73.02,Mai,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-family-shares,RIVER,RIVER,kala1372,dardic,35.64,71.67,Kal,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",9645
dardic-family-shares,RIVER,RIVER,kala1373,dardic,35.53,72.57,Bshk,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,kalk1245,dardic,35.41,72.17,Kalk,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,kash1277,dardic,34.17,74.33,K,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-family-shares,RIVER,RIVER,khow1242,dardic,36.0,72.0,Kho,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",13415;4456
dardic-family-shares,RIVER,RIVER,kund1257,dardic,34.56,73.83,Kund,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,nort2666,dardic,34.66,70.43,Pas,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",4453
dardic-family-shares,RIVER,RIVER,phal1254,dardic,35.51,71.84,Phal,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",13137
dardic-family-shares,RIVER,RIVER,savi1242,dardic,35.3,71.56,Sv,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,shin1264,dardic,34.65,75.29,Sh,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-family-shares,RIVER,RIVER,shum1235,dardic,34.48,70.57,Shum,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,tira1253,dardic,34.18,69.59,Tir,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-family-shares,RIVER,RIVER,torw1241,dardic,35.21,72.55,Tor,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,usho1238,dardic,35.139395,72.67756,Ush,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,adiv1239,plains,18.3234,82.8806,AdivasiOriya,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,assa1263,plains,26.7509,94.2037,A,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",3952;6943
dardic-family-shares,RIVER,RIVER,avan1234,plains,33.994201,72.483087,awan,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,bagr1243,plains,29.40465,74.40918,bagri_fatehabad,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,beng1280,plains,23.471,88.5565,B,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",3952;6943
dardic-family-shares,RIVER,RIVER,bhat1265,plains,19.2778,82.1341,Bhatri,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,bhil1251,plains,20.85,73.9592,Bhili,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,bhil1253,plains,22.58346,74.59014,Bhilali,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,bish1244,plains,24.5,91.8,Bishnupriya,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,braj1242,plains,26.48,78.08,Brj,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,buks1238,plains,29.397962,79.126163,Buksa,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,chha1249,plains,21.225068,82.028298,NDu,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",6943;7047
dardic-family-shares,RIVER,RIVER,chit1274,plains,27.58,84.41,Chitwan,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,dang1260,plains,27.88,81.78,Dang,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,dung1251,plains,,,,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,east2316,plains,26.666667,87.5,Morang,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,guja1253,plains,34.043002,73.225443,Goj,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,hado1235,plains,24.85,75.84,had,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,hajo1238,plains,25.5143,89.8594,Hajong,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,halb1244,plains,20.31,81.37,hal,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,hind1269,plains,28.7041,77.1025,H,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,kach1277,plains,23.83,69.0,kcch,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-family-shares,RIVER,RIVER,kath1250,plains,28.53981,80.797511,Kathoriya,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,khan1272,plains,21.3181,74.142,Khandesi,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,konk1267,plains,15.2993,74.124,Ko,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,RIVER,RIVER,malv1243,plains,24.243083,75.027707,mewari_basad,"[""síndʰu"", ""nadī́"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
