head_id,family_id,head,family,rule
8399-7,8399,*pōna,pṓta-,explicitly linked numbered CDIAL subhead
8399-8,8399,*pōttʰa,pṓta-,explicitly linked numbered CDIAL subhead
8399-9,8399,*pʰōta,pṓta-,explicitly linked numbered CDIAL subhead
840-2,840,*avavartana,*avavartayati,explicitly linked numbered CDIAL subhead
840-3,840,*avavṛttra,*avavartayati,explicitly linked numbered CDIAL subhead
8400-2,8400,*pōtta,pōta,explicitly linked numbered CDIAL subhead
8400-3,8400,*pōttʰa,pōta,explicitly linked numbered CDIAL subhead
8400-4,8400,pōntī,pōta,explicitly linked numbered CDIAL subhead
8405-2,8405,*pʰōppʰa,*pōppa,explicitly linked numbered CDIAL subhead
8405-3,8405,*pʰōmpʰa,*pōppa,explicitly linked numbered CDIAL subhead
8410-2,8410,pōṣyatē,pōṣáyati,explicitly linked numbered CDIAL subhead
8412-2,8412,pṓṣiya,pṓṣya,explicitly linked numbered CDIAL subhead
8433-2,8433,*praskarōti,prákarōti,explicitly linked numbered CDIAL subhead
8451-2,8451,*prakvatʰita,*prakvatʰati,explicitly linked numbered CDIAL subhead
846-2,846,*avaśaŋkā,*avaśaŋkatē,explicitly linked numbered CDIAL subhead
8468-2,8468,*pragilati,pragalati,explicitly linked numbered CDIAL subhead
8468-3,8468,pragā- layati,pragalati,explicitly linked numbered CDIAL subhead
847-2,847,*avaśapa,*avaśapati,explicitly linked numbered CDIAL subhead
8475-2,8475,*pragula,*pragura,explicitly linked numbered CDIAL subhead
848-2,848,*avaśāra,*avaśara,explicitly linked numbered CDIAL subhead
8481-2,8481,*pragʰala,*pragʰara,explicitly linked numbered CDIAL subhead
8482-2,8482,*pragʰalati,pragʰarati,explicitly linked numbered CDIAL subhead
8484-2,8484,*pragʰāla,*pragʰāra,explicitly linked numbered CDIAL subhead
8485-2,8485,*pragʰālayati,*pragʰārayati,explicitly linked numbered CDIAL subhead
8486-2,8486,*pragʰilati,*pragʰirati,explicitly linked numbered CDIAL subhead
8493-2,8493,*praccʰāṭ,*praccʰaṭ,explicitly linked numbered CDIAL subhead
8500-2,8500,*paccʰāyā,praccʰāya,explicitly linked numbered CDIAL subhead
851-2,851,*avaśyāpayati,*avaśīyatē,explicitly linked numbered CDIAL subhead
851-3,851,*avaśyāpana,*avaśīyatē,explicitly linked numbered CDIAL subhead
8514-2,8514,prajñapti,prajñapta,explicitly linked numbered CDIAL subhead
8516-2,8516,prájñāpayati,prajñāyatē,explicitly linked numbered CDIAL subhead
8560-2,8560,*paticcʰāyā,praticcʰāyā,explicitly linked numbered CDIAL subhead
8571-2,8571,pratipanna,prátipadyatē,explicitly linked numbered CDIAL subhead
8599-2,8599,*prativēśiya,prativēśya,explicitly linked numbered CDIAL subhead
8607-2,8607,*prastʰāti,prátiṣṭʰati,explicitly linked numbered CDIAL subhead
8607-3,8607,prastʰāya,prátiṣṭʰati,explicitly linked numbered CDIAL subhead
8607-4,8607,prástʰāpayati,prátiṣṭʰati,explicitly linked numbered CDIAL subhead
8614-2,8614,pratisārayati,prátisarati,explicitly linked numbered CDIAL subhead
8614-3,8614,*pratisāra,prátisarati,explicitly linked numbered CDIAL subhead
8617-2,8617,*pratisrāvyatē,*pratisrāvayati,explicitly linked numbered CDIAL subhead
8617-3,8617,*pratisrāva,*pratisrāvayati,explicitly linked numbered CDIAL subhead
8623-2,8623,pratīccʰaka,prátīccʰati,explicitly linked numbered CDIAL subhead
8640-2,8640,pratyāyayati,pratyaya,explicitly linked numbered CDIAL subhead
8645-2,8645,*pratiyuttara,pratyuttara,explicitly linked numbered CDIAL subhead
8652-2,8652,*pratʰilla,*pratʰila,explicitly linked numbered CDIAL subhead
8655-2,8655,*pradāti,prádadāti,explicitly linked numbered CDIAL subhead
8655-3,8655,prátta,prádadāti,explicitly linked numbered CDIAL subhead
8655-4,8655,pradatta,prádadāti,explicitly linked numbered CDIAL subhead
8655-5,8655,*praditta,prádadāti,explicitly linked numbered CDIAL subhead
8656-2,8656,prādʰāt,pradadʰāti,explicitly linked numbered CDIAL subhead
8656-3,8656,pradʰīyatē,pradadʰāti,explicitly linked numbered CDIAL subhead
8656-4,8656,prahita,pradadʰāti,explicitly linked numbered CDIAL subhead
866-2,866,avastaraṇa,*avastarati,explicitly linked numbered CDIAL subhead
8664-2,8664,*pradiṣṭi,prádiṣṭa,explicitly linked numbered CDIAL subhead
8674-2,8674,*prapacyatē,prapacati,explicitly linked numbered CDIAL subhead
8679-2,8679,prapātʰa,prápatʰa,explicitly linked numbered CDIAL subhead
8690-2,8690,prapuṣṭa,prápuṣyati,explicitly linked numbered CDIAL subhead
8727-2,8727,prámucyatē,prámuñcati,explicitly linked numbered CDIAL subhead
8727-3,8727,*pramukna,prámuñcati,explicitly linked numbered CDIAL subhead
8730-2,8730,*pramr̩ṣyati,*pramr̩ṣati,explicitly linked numbered CDIAL subhead
8730-3,8730,*pramr̩ṣṭa,*pramr̩ṣati,explicitly linked numbered CDIAL subhead
8737-2,8737,*prarakta,*prarajyatē,explicitly linked numbered CDIAL subhead
8740-2,8740,*prarīṇa,prárīyatē,explicitly linked numbered CDIAL subhead
875-2,875,avastʰīyatē,avastʰāpayati,explicitly linked numbered CDIAL subhead
876-2,876,avasnāta,*avasnāyati,explicitly linked numbered CDIAL subhead
876-3,876,*avasnāna,*avasnāyati,explicitly linked numbered CDIAL subhead
8761-2,8761,pralīna,prálīyatē,explicitly linked numbered CDIAL subhead
8788-2,8788,právr̩tta,právartatē,explicitly linked numbered CDIAL subhead
8788-3,8788,právartayati,právartatē,explicitly linked numbered CDIAL subhead
8803-2,8803,práviṣṭa,práviśati,explicitly linked numbered CDIAL subhead
8810-2,8810,pravrajita,právrajati,explicitly linked numbered CDIAL subhead
8811-2,8811,*pravrajiyā,pravrajyā,explicitly linked numbered CDIAL subhead
8828-2,8828,*prasavayati,prasavati,explicitly linked numbered CDIAL subhead
8828-3,8828,*prasavyatē,prasavati,explicitly linked numbered CDIAL subhead
8833-2,8833,prasādyatē,prasādayati,explicitly linked numbered CDIAL subhead
884-2,884,avāpta,avāpayati,explicitly linked numbered CDIAL subhead
8843-2,8843,*prasīdyatē,prasīdati,explicitly linked numbered CDIAL subhead
8855-2,8855,*praskērayati,*praskirati,explicitly linked numbered CDIAL subhead
8855-3,8855,*praskr̩ta,*praskirati,explicitly linked numbered CDIAL subhead
8876-2,8876,*prasnavant,*prasnavati,explicitly linked numbered CDIAL subhead
8876-3,8876,prasnuta,*prasnavati,explicitly linked numbered CDIAL subhead
8876-4,8876,*prasnāvayati,*prasnavati,explicitly linked numbered CDIAL subhead
8880-2,8880,*praspʰuṭyati,praspʰuṭati,explicitly linked numbered CDIAL subhead
8880-3,8880,praspʰōṭayati,praspʰuṭati,explicitly linked numbered CDIAL subhead
8901-2,8901,praharaṇīya,praháraṇa,explicitly linked numbered CDIAL subhead
8902-2,8902,práhr̩ta,práharati,explicitly linked numbered CDIAL subhead
8908-2,8908,práhita,práhiṇōti,explicitly linked numbered CDIAL subhead
8909-2,8909,*prahita-,prahīyatē,explicitly linked numbered CDIAL subhead
8909-3,8909,prahāya,prahīyatē,explicitly linked numbered CDIAL subhead
891-2,891,*avidʰavātvana,*avidʰavātva,explicitly linked numbered CDIAL subhead
8936-2,8936,*prātivēśiya,prātivēśya,explicitly linked numbered CDIAL subhead
8942-2,8942,prāpaṇīya,prāpaṇa,explicitly linked numbered CDIAL subhead
8951-2,8951,prāyēṇa,prāyas,explicitly linked numbered CDIAL subhead
8962-2,8962,prā́vr̩ta,*prāvurati,explicitly linked numbered CDIAL subhead
8962-3,8962,prāváraṇa,*prāvurati,explicitly linked numbered CDIAL subhead
9002-2,9002,*prēlayati,prḗrayati,explicitly linked numbered CDIAL subhead
901-2,901,*avōŋgʰā,*avōŋgʰati,explicitly linked numbered CDIAL subhead
9017-2,9017,plṓṣati,prṓṣati,explicitly linked numbered CDIAL subhead
9021-2,9021,prōḍʰa,prauḍʰa,explicitly linked numbered CDIAL subhead
9021-3,9021,*pravuḍḍʰa,prauḍʰa,explicitly linked numbered CDIAL subhead
9022-2,9022,plā́kṣa,plakṣá,explicitly linked numbered CDIAL subhead
9022-3,9022,parkaṭī,plakṣá,explicitly linked numbered CDIAL subhead
9022-4,9022,*parkuṭī,plakṣá,explicitly linked numbered CDIAL subhead
9027-2,9027,*plavayati,plāvayati,explicitly linked numbered CDIAL subhead
9027-3,9027,plāvita,plāvayati,explicitly linked numbered CDIAL subhead
9028-2,9028,*prīhan,plīhán,explicitly linked numbered CDIAL subhead
9028-3,9028,*prahaka,plīhán,explicitly linked numbered CDIAL subhead
9028-4,9028,*splīhan,plīhán,explicitly linked numbered CDIAL subhead
9029-2,9029,*pruṣi,plúṣi,explicitly linked numbered CDIAL subhead
9029-3,9029,*pruci,plúṣi,explicitly linked numbered CDIAL subhead
9029-4,9029,*pricu,plúṣi,explicitly linked numbered CDIAL subhead
9029-5,9029,*priṣu,plúṣi,explicitly linked numbered CDIAL subhead
9029-6,9029,*praṣu,plúṣi,explicitly linked numbered CDIAL subhead
9030-2,9030,pluṣṭa,plúṣyatē,explicitly linked numbered CDIAL subhead
9035-2,9035,pʰakkikā,*pʰakk,explicitly linked numbered CDIAL subhead
9037-2,9037,*pʰikka,pʰakka,explicitly linked numbered CDIAL subhead
9038-2,9038,*pʰaṭṭ-,*pʰaṭ,explicitly linked numbered CDIAL subhead
9039-2,9039,*pʰaṭṭ-,*pʰaṭ,explicitly linked numbered CDIAL subhead
9040-2,9040,*pʰēṭṭa-,pʰaṭa,explicitly linked numbered CDIAL subhead
9042-2,9042,*pʰēṇa-,pʰaṇa,explicitly linked numbered CDIAL subhead
9044-2,9044,pʰāṇayati,pʰáṇati,explicitly linked numbered CDIAL subhead
9048-2,9048,pʰadda,*pʰatta,explicitly linked numbered CDIAL subhead
9052-2,9052,*pʰara-,pʰala,explicitly linked numbered CDIAL subhead
9053-2,9053,*pʰara-,pʰala,explicitly linked numbered CDIAL subhead
9054-2,9054,pʰara,pʰalaka,explicitly linked numbered CDIAL subhead
9058-2,9058,pʰālayati,pʰálati,explicitly linked numbered CDIAL subhead
9058-3,9058,pʰālita,pʰálati,explicitly linked numbered CDIAL subhead
9063-2,9063,*pʰālgu,pǹalgu,explicitly linked numbered CDIAL subhead
9078-2,9078,*pʰērayati,*pʰirati,explicitly linked numbered CDIAL subhead
9078-3,9078,*pʰēra,*pʰirati,explicitly linked numbered CDIAL subhead
908-2,908,ā́śa,*aśati,explicitly linked numbered CDIAL subhead
9082-2,9082,*pʰōkayati,*pʰukyatē,explicitly linked numbered CDIAL subhead
9106-2,9106,*pʰēŋk,*pʰēkk,explicitly linked numbered CDIAL subhead
9106-3,9106,*pʰēŋg,*pʰēkk,explicitly linked numbered CDIAL subhead
9107-2,9107,*pʰēṇṭa,*pʰēṭṭa,explicitly linked numbered CDIAL subhead
9108-2,9108,*pʰēñja,pʰḗna,explicitly linked numbered CDIAL subhead
9108-3,9108,*pʰēṁsa,pʰḗna,explicitly linked numbered CDIAL subhead
9112-2,9112,pʰēruṇḍa,pʰēru,explicitly linked numbered CDIAL subhead
9112-3,9112,*pʰēu,pʰēru,explicitly linked numbered CDIAL subhead
9116-2,9116,vakula,bakula,explicitly linked numbered CDIAL subhead
9116-3,9116,makula,bakula,explicitly linked numbered CDIAL subhead
9124-2,9124,*baṇḍʰa,baṇḍá,explicitly linked numbered CDIAL subhead
9124-3,9124,*baḍu,baṇḍá,explicitly linked numbered CDIAL subhead
9124-4,9124,*baḍḍu,baṇḍá,explicitly linked numbered CDIAL subhead
9124-5,9124,*baḍḍʰu,baṇḍá,explicitly linked numbered CDIAL subhead
9124-6,9124,*bāḍa,baṇḍá,explicitly linked numbered CDIAL subhead
9124-7,9124,*bāṇṭa,baṇḍá,explicitly linked numbered CDIAL subhead
9143-2,9143,*bandʰēyya,*bandʰīya,explicitly linked numbered CDIAL subhead
9148-2,9148,*babbʰūla,babbūla,explicitly linked numbered CDIAL subhead
9148-3,9148,*barvula,babbūla,explicitly linked numbered CDIAL subhead
9159-2,9159,barbarī,barbā,explicitly linked numbered CDIAL subhead
918-2,918,aśra,áśri,explicitly linked numbered CDIAL subhead
9181-2,9181,baṣkayiṇī,baṣkáya,explicitly linked numbered CDIAL subhead
9198-2,9198,*bāī,*bā,explicitly linked numbered CDIAL subhead
9203-2,9203,vāṇá,bāṇá,explicitly linked numbered CDIAL subhead
9209-2,9209,*bābba,*bāppa,explicitly linked numbered CDIAL subhead
9223-2,9223,vāṣpá,bāṣpá,explicitly linked numbered CDIAL subhead
9223-3,9223,*bʰāṣpa,bāṣpá,explicitly linked numbered CDIAL subhead
9223-4,9223,*bāṣma,bāṣpá,explicitly linked numbered CDIAL subhead
9235-2,9235,*bāhiya,bā́hya,explicitly linked numbered CDIAL subhead
9237-2,9237,*billa,bíḍāla,explicitly linked numbered CDIAL subhead
9238-2,9238,*bēṭṭa,*biḍḍa,explicitly linked numbered CDIAL subhead
9238-3,9238,*bēḍa,*biḍḍa,explicitly linked numbered CDIAL subhead
9238-4,9238,*bēḍḍa,*biḍḍa,explicitly linked numbered CDIAL subhead
9238-5,9238,*bēṇḍa,*biḍḍa,explicitly linked numbered CDIAL subhead
9240-2,9240,*bundu,bindú,explicitly linked numbered CDIAL subhead
9245-2,9245,vila,bíla,explicitly linked numbered CDIAL subhead
9245-3,9245,*vira,bíla,explicitly linked numbered CDIAL subhead
9249-2,9249,*bʰisa,bísa,explicitly linked numbered CDIAL subhead
9263-2,9263,*buggʰara,*bukka,explicitly linked numbered CDIAL subhead
9263-3,9263,*buŋka,*bukka,explicitly linked numbered CDIAL subhead
9263-4,9263,*būkkʰara,*bukka,explicitly linked numbered CDIAL subhead
9263-5,9263,*bōkka-,*bukka,explicitly linked numbered CDIAL subhead
9263-6,9263,*bōkkʰa,*bukka,explicitly linked numbered CDIAL subhead
9263-7,9263,*bōggʰa,*bukka,explicitly linked numbered CDIAL subhead
9263-8,9263,*bōŋga,*bukka,explicitly linked numbered CDIAL subhead
9264-2,9264,*bʰukka,*bukka,explicitly linked numbered CDIAL subhead
9265-2,9265,*bʰukkati,búkkati,explicitly linked numbered CDIAL subhead
9266-2,9266,*būccara,*bucca,explicitly linked numbered CDIAL subhead
9266-3,9266,*bōcca,*bucca,explicitly linked numbered CDIAL subhead
9266-4,9266,*bōñca,*bucca,explicitly linked numbered CDIAL subhead
9267-2,9267,*buñca,*bucca,explicitly linked numbered CDIAL subhead
9267-3,9267,*bujja,*bucca,explicitly linked numbered CDIAL subhead
9268-10,9268,*bōṇṭʰa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-2,9268,*buṭṭʰa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-3,9268,*buḍḍʰa-,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-4,9268,*buṇṭa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-5,9268,*buṇṭʰa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-6,9268,būṭa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-7,9268,*bōṭṭa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-8,9268,*bōḍa,*buṭṭa,explicitly linked numbered CDIAL subhead
9268-9,9268,*bōḍḍa,*buṭṭa,explicitly linked numbered CDIAL subhead
9272-2,9272,*bōḍayati,*buḍyati,explicitly linked numbered CDIAL subhead
9273-10,9273,*bōdda,*butta,explicitly linked numbered CDIAL subhead
9273-11,9273,*bōddʰa,*butta,explicitly linked numbered CDIAL subhead
9273-12,9273,*bōntʰa,*butta,explicitly linked numbered CDIAL subhead
9273-13,9273,*bōnda,*butta,explicitly linked numbered CDIAL subhead
9273-2,9273,*buttʰa,*butta,explicitly linked numbered CDIAL subhead
9273-3,9273,*buddʰa-,*butta,explicitly linked numbered CDIAL subhead
9273-4,9273,*buntala,*butta,explicitly linked numbered CDIAL subhead
9273-5,9273,*bunda-,*butta,explicitly linked numbered CDIAL subhead
9273-6,9273,*bundʰa,*butta,explicitly linked numbered CDIAL subhead
9273-7,9273,*būdʰa,*butta,explicitly linked numbered CDIAL subhead
9273-8,9273,*bōtta,*butta,explicitly linked numbered CDIAL subhead
9273-9,9273,*bōttʰa,*butta,explicitly linked numbered CDIAL subhead
9276-2,9276,*bʰutta-,buddʰa,explicitly linked numbered CDIAL subhead
9277-2,9277,*būḍʰi,buddʰi,explicitly linked numbered CDIAL subhead
9278-2,9278,*budbuḍa,budbudá,explicitly linked numbered CDIAL subhead
9278-3,9278,buḍabuḍa,budbudá,explicitly linked numbered CDIAL subhead
9280-2,9280,*bunda-,bundʰa,explicitly linked numbered CDIAL subhead
9280-3,9280,*buṇḍa,bundʰa,explicitly linked numbered CDIAL subhead
9289-2,9289,*bōra-,*bura,explicitly linked numbered CDIAL subhead
9292-2,9292,*būla,bulvá,explicitly linked numbered CDIAL subhead
9293-2,9293,*bʰusa,busa,explicitly linked numbered CDIAL subhead
9293-3,9293,*bʰussa-,busa,explicitly linked numbered CDIAL subhead
9294-2,9294,*bʰusakuṭaka,*busakuṭikā,explicitly linked numbered CDIAL subhead
9296-2,9296,*būssara,*bussa,explicitly linked numbered CDIAL subhead
9297-2,9297,*būṭṭa,*būṭa,explicitly linked numbered CDIAL subhead
9297-3,9297,*bōṭṭa-,*būṭa,explicitly linked numbered CDIAL subhead
9297-4,9297,*bʰūṭa,*būṭa,explicitly linked numbered CDIAL subhead
9298-2,9298,*bʰūra,*būra,explicitly linked numbered CDIAL subhead
9308-2,9308,vēḍā,bēḍā,explicitly linked numbered CDIAL subhead
9308-3,9308,bʰēḍa,bēḍā,explicitly linked numbered CDIAL subhead
9310-2,9310,*bailuva,bailvá,explicitly linked numbered CDIAL subhead
9326-2,9326,*blākkati,*brākati,explicitly linked numbered CDIAL subhead
9327-2,9327,brā́hmaṇī,brāhmaṇá,explicitly linked numbered CDIAL subhead
9330-2,9330,*bʰikkʰa,*bʰakkʰa,explicitly linked numbered CDIAL subhead
9359-2,9359,*bʰajyati,bʰájati,explicitly linked numbered CDIAL subhead
9359-3,9359,bʰājáyati,bʰájati,explicitly linked numbered CDIAL subhead
9360-2,9360,*bʰajyati,bʰajati,explicitly linked numbered CDIAL subhead
9360-3,9360,bʰājayati,bʰajati,explicitly linked numbered CDIAL subhead
9361-2,9361,bʰagna,bʰajyátē,explicitly linked numbered CDIAL subhead
9361-3,9361,*bʰājana,bʰajyátē,explicitly linked numbered CDIAL subhead
9361-5,9361,*bhanna,bʰajyátē,explicitly linked numbered CDIAL subhead
9365-2,9365,*bʰaṭṭ,*bʰaṭ,explicitly linked numbered CDIAL subhead
9369-2,9369,bʰr̩ṇṭikā,bʰaṇṭākī,explicitly linked numbered CDIAL subhead
9369-3,9369,vr̩ntāka,bʰaṇṭākī,explicitly linked numbered CDIAL subhead
9371-2,9371,bʰāṇḍa,bʰaṇḍa,explicitly linked numbered CDIAL subhead
9382-2,9382,*bʰin,*bʰan,explicitly linked numbered CDIAL subhead
9382-3,9382,*bʰun,*bʰan,explicitly linked numbered CDIAL subhead
939-2,939,*aṣṭamāsiya,*aṣṭamāsya,explicitly linked numbered CDIAL subhead
9404-2,9404,*bʰambʰala,bʰarbʰarā,explicitly linked numbered CDIAL subhead
9405-2,9405,*bʰar,*bʰal,explicitly linked numbered CDIAL subhead
9409-2,9409,bʰallī,bʰalla,explicitly linked numbered CDIAL subhead
9415-2,9415,*bʰallukka,bʰallū́ka,explicitly linked numbered CDIAL subhead
9415-3,9415,bʰalla-,bʰallū́ka,explicitly linked numbered CDIAL subhead
9423a-2,9423a,*bʰāṣma,*bʰaṣma,explicitly linked numbered CDIAL subhead
9425-2,9425,*bʰāsma,bʰásman,explicitly linked numbered CDIAL subhead
9441-2,9441,*bʰāṇḍaśāla,bʰāṇḍaśālā,explicitly linked numbered CDIAL subhead
9441-3,9441,*bʰāṇḍaśālin,bʰāṇḍaśālā,explicitly linked numbered CDIAL subhead
9445-2,9445,bʰāpayatē,bʰā́ti,explicitly linked numbered CDIAL subhead
9445-3,9445,*bʰāpyatē,bʰā́ti,explicitly linked numbered CDIAL subhead
9454-2,9454,*bʰama,bʰā́ma,explicitly linked numbered CDIAL subhead
9468-2,9468,*bʰārti,*bʰārta,explicitly linked numbered CDIAL subhead
9471-2,9471,*bʰāriyā,bʰāryā̀,explicitly linked numbered CDIAL subhead
9479a-2,9479a,*bʰāṣārāva,*bʰāṣārava,explicitly linked numbered CDIAL subhead
