mode,concept,score,band,diagnostic,separation,support_factor,dardic_own,plains_own,crossover,dardic_family,plains_family
entry,SALIVA,0.322421,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.322421,1,0.6666666666666666,0.41309523809523807,0.43492063492063493,*tʰukk,lālā
entry,NEAR,0.322222,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.322222,1,0.5,0.24027777777777776,0.09583333333333334,nikaṭam,pārśvá
entry,GREEN,0.31684,Middle: 0.2–<0.4,Focal support below five votes,0.380208,0.8333333333333334,0.5625,0.2604166666666667,0.0625,nī́la,śyāvá
entry,MIDDLE,0.316783,Middle: 0.2–<0.4,Focal support below five votes,0.351981,0.9,0.4090909090909091,0.3589743589743589,0.0641025641025641,madʰyamá,*vīcya
entry,LAME,0.316667,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.6333333333333334,0.861111111111111,0.2638888888888889,0.12499999999999999,kʰōra,*likka
entry,SEND,0.312579,Middle: 0.2–<0.4,Focal support below five votes,0.36774,0.85,0.3541666666666667,0.4090909090909091,0.027777777777777776,práhiṇōti,*bʰējj
entry,BOY,0.312206,Middle: 0.2–<0.4,Focal support below five votes,0.336222,0.9285714285714285,0.33163265306122447,0.3450854700854701,0.004273504273504273,pṓta-,*cʰōkara
entry,HEAR,0.308625,Middle: 0.2–<0.4,Focal support below five votes,0.342917,0.9,0.28125,0.8733333333333333,0.46875,búdʰyatē,śr̩ṇṓti
entry,BEHIND,0.305455,Middle: 0.2–<0.4,Focal support below five votes,0.381818,0.8,0.5833333333333333,0.36363636363636365,0.18333333333333332,*patta,*paśca
entry,MILLET,0.304071,Middle: 0.2–<0.4,Focal support below five votes,0.434387,0.7,0.3888888888888889,0.4798850574712644,0,*aṇuni,*bājjara
entry,MANY,0.303015,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.303015,1,0.4166666666666667,0.2276422764227642,0.03827913279132791,bahura,bahutva
entry,RUN,0.300444,Middle: 0.2–<0.4,Focal support below five votes,0.375556,0.8,0.4444444444444444,0.30666666666666664,0,*tarpati,drávati
entry,MALE GOAT,0.3,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.6,0.3333333333333333,0.6666666666666666,0,vīrá,*bōkka
entry,SHORT,0.296667,Middle: 0.2–<0.4,Focal support below five votes,0.370833,0.8,0.4444444444444444,0.416025641025641,0.1188034188034188,*kʰuṭṭa,*cʰōṭṭa
entry,FIREPLACE,0.295139,Middle: 0.2–<0.4,Focal support below five votes,0.520833,0.5666666666666667,0.35416666666666663,0.75,0.0625,*dʰmātra,cullī
entry,NO,0.29375,Middle: 0.2–<0.4,Focal support below five votes,0.489583,0.6,0.5625,0.5,0.08333333333333333,ná,ā́kṣēti
entry,HILL,0.293308,Middle: 0.2–<0.4,Focal support below five votes,0.382576,0.7666666666666666,0.4166666666666667,0.34848484848484845,0,dʰā́rā,*pāhāḍa
entry,HEEL,0.292929,Middle: 0.2–<0.4,Focal support below five votes,0.488215,0.6,0.2727272727272727,0.7037037037037037,0,kʰuriṇī,*aḍḍi
entry,MALE,0.292411,Middle: 0.2–<0.4,Focal support below five votes,0.584821,0.5,0.8125,0.35714285714285715,0,vīrá,nára
entry,GO OUT,0.292393,Middle: 0.2–<0.4,Focal support below five votes,0.398718,0.7333333333333333,0.28205128205128205,0.5923076923076923,0.07692307692307693,*niṣkasati,*niṣkalati
entry,DEW,0.286633,Middle: 0.2–<0.4,Focal support below five votes,0.477721,0.6,0.6,0.3792517006802721,0.023809523809523808,prúṣvā,avaśyā
entry,WOMAN,0.286618,Middle: 0.2–<0.4,Focal support below five votes,0.318464,0.9,0.2647058823529412,0.38333333333333336,0.01111111111111111,strī́,*lugāī
entry,TESTICLES,0.283333,Middle: 0.2–<0.4,Focal support below five votes,0.472222,0.6,0.5,0.6111111111111112,0.16666666666666666,kulaka,āṇḍá
entry,UDDER,0.28,Middle: 0.2–<0.4,Focal support below five votes,0.35,0.8,0.4,0.3722222222222222,0.07222222222222222,ū́dʰas,stána
entry,STAND,0.278269,Middle: 0.2–<0.4,Focal support below five votes,0.309188,0.9,0.34615384615384615,0.27222222222222225,0,*ut-stʰita,ūrdʰvá
entry,HEART,0.278245,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.278245,1,0.5882352941176471,0.24007936507936506,0.27182539682539686,hŕ̩daya,dil
entry,BLOOD,0.272844,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.272844,1,0.5238095238095238,0.5405405405405406,0.5186615186615187,rakta,lṓhita
entry,ALONE,0.265741,Middle: 0.2–<0.4,Focal support below five votes,0.37963,0.7,0.3888888888888889,0.8148148148148148,0.4444444444444444,kḗvala,*ēkkala
entry,SUNSHINE,0.265714,Middle: 0.2–<0.4,Focal support below five votes,0.442857,0.6,0.6,0.2857142857142857,0,sū́ra,gʰarmá
entry,WE,0.265625,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.265625,1,0.375,0.75,0.59375,vayám,asmad
entry,FACE,0.265476,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.265476,1,0.4404761904761904,0.14285714285714285,0.05238095238095238,múkʰya,mūrdʰán
entry,LIGHT (RADIATION),0.265077,Middle: 0.2–<0.4,Focal support below five votes,0.305858,0.8666666666666666,0.22807017543859648,0.49768009768009774,0.11403508771929824,*prabʰāla,lagʰú
entry,LOW,0.263462,Middle: 0.2–<0.4,Focal support below five votes,0.439103,0.6,0.5,0.37820512820512814,0,*lasta,nīcá
entry,GIRL,0.262685,Middle: 0.2–<0.4,Focal support below five votes,0.328356,0.8,0.3076923076923077,0.3490196078431373,0,pṓta-,*cʰōkara
entry,STRAIGHT,0.261212,Middle: 0.2–<0.4,Focal support below five votes,0.326515,0.8,0.4,0.253030303030303,0,*sūŋkṣa,śōdʰya
entry,RESIN,0.259821,Middle: 0.2–<0.4,Focal support below five votes,0.433036,0.6,0.42857142857142855,0.4375,0,kilima,rāla
entry,THREAD,0.258102,Middle: 0.2–<0.4,Focal support below five votes,0.30365,0.85,0.30357142857142855,0.3118734335839599,0.008145363408521303,daśā,davara
entry,GRIND,0.258073,Middle: 0.2–<0.4,Focal support below five votes,0.368676,0.7,0.5,0.4583333333333333,0.22098214285714285,pēṣayati,piṁṣáti
entry,I,0.255556,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.255556,1,0.5,0.7,0.6888888888888889,ahám,ma
entry,LEOPARD,0.253472,Middle: 0.2–<0.4,Focal support below five votes,0.506944,0.5,0.2777777777777778,0.736111111111111,0,bʰakṣakāra,citraka
entry,SCORPION,0.252381,Middle: 0.2–<0.4,Focal support below five votes,0.504762,0.5,0.35714285714285715,0.8666666666666667,0.21428571428571427,*ṭōŋka,vŕ̩ścika
entry,GRANDDAUGHTER,0.25,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.5,0.5,0.6428571428571429,0.14285714285714285,pautrī,náptr̩
entry,TEAR (OF EYE),0.25,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.25,1,0.7777777777777778,0.25,0.5277777777777778,áśru,rṓda
entry,PATERNAL AUNT (FATHER'S SISTER),0.247308,Middle: 0.2–<0.4,Focal support below five votes,0.412179,0.6,0.8076923076923077,0.3,0.2833333333333333,*pʰuppʰu,dʰrā́yati
entry,RAINBOW,0.246795,Middle: 0.2–<0.4,Focal support below five votes,0.49359,0.5,0.48717948717948717,0.5,0,indradʰanúṣ,dʰánus
entry,SPIDER,0.245897,Middle: 0.2–<0.4,Focal support below five votes,0.526923,0.4666666666666666,0.2333333333333333,0.8205128205128205,0,*buṭṭa,markaṭa
entry,BODY,0.244375,Middle: 0.2–<0.4,Focal support below five votes,0.366562,0.6666666666666667,0.4166666666666667,0.36645833333333333,0.05,jīvantá,dēha
entry,SUN,0.24375,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.24375,1,0.9,0.1375,0.55,sū́ra,dina
entry,BURN,0.243586,Middle: 0.2–<0.4,Focal support below five votes,0.281061,0.8666666666666666,0.3939393939393939,0.2636363636363636,0.09545454545454546,dahyátē,jválati
entry,BATHE,0.24,Middle: 0.2–<0.4,Focal support below five votes,0.4,0.6,0.5,0.3,0,snāna,dʰā́vati
entry,SHARP,0.238846,Middle: 0.2–<0.4,Focal support below five votes,0.346154,0.6900000000000001,0.6923076923076923,0.31363636363636366,0.31363636363636366,tīkṣṇá,cōkṣa
entry,BURY,0.238636,Middle: 0.2–<0.4,Focal support below five votes,0.397727,0.6,0.5,0.3409090909090909,0.045454545454545456,*dabb,*gaḍḍ
entry,GRINDSTONE,0.2375,Middle: 0.2–<0.4,Focal support below five votes,0.395833,0.6,0.5833333333333334,0.25,0.041666666666666664,*varta,puṭa
entry,MATERNAL GRANDFATHER,0.237143,Middle: 0.2–<0.4,Focal support below five votes,0.592857,0.4,0.4,0.7857142857142857,0,māma,*nānna
entry,LEAD (GUIDE),0.236458,Middle: 0.2–<0.4,Focal support below five votes,0.472917,0.5,0.5,0.6458333333333333,0.2,náyati,sī́sa
entry,GO,0.236023,Middle: 0.2–<0.4,Focal support below five votes,0.37464,0.6300000000000001,0.19687500000000002,0.568030303030303,0.015625,cyávatē,yā́ti
entry,RIPE,0.235714,Middle: 0.2–<0.4,Focal support below five votes,0.392857,0.6,0.42857142857142855,0.9285714285714286,0.5714285714285714,pacyátē,pakvá
entry,FIELD,0.235407,Middle: 0.2–<0.4,Focal support below five votes,0.392345,0.6,0.23076923076923078,0.803921568627451,0.25,bʰū́mi,kṣḗtra
entry,ADZE,0.233333,Middle: 0.2–<0.4,Focal support below five votes,0.388889,0.6,0.5,0.7777777777777778,0.5,takṣa,vā́śī
entry,BRASS,0.232143,Middle: 0.2–<0.4,Focal support below five votes,0.464286,0.5,0.35714285714285715,1.0,0.42857142857142855,rīti,pittala
entry,FATHER,0.231305,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.231305,1,0.2771929824561403,0.18541666666666665,0,mahallaka,pitŕ̩
entry,MEASURE,0.230889,Middle: 0.2–<0.4,Focal support below five votes,0.408654,0.565,0.6,0.21730769230769229,0,tōláyati,*māpyatē
entry,PATERNAL UNCLE (FATHER'S BROTHER),0.230682,Middle: 0.2–<0.4,Focal support below five votes,0.38447,0.6,0.7727272727272727,0.25,0.2537878787878788,pítriya,*kākka
entry,CO-WIFE,0.229474,Middle: 0.2–<0.4,Focal support below five votes,0.573684,0.4,0.4,0.9473684210526315,0.2,yā́tr̩,sapátnī
entry,SMOOTH,0.229167,Middle: 0.2–<0.4,Focal support below five votes,0.458333,0.5,0.4166666666666667,0.5454545454545454,0.045454545454545456,piccʰala,cikkáṇa
entry,CHEST,0.226377,Middle: 0.2–<0.4,Focal support below five votes,0.565942,0.4,0.4,0.7318840579710144,0,krōḍá,*cʰātti
entry,FOAM,0.225,Middle: 0.2–<0.4,Focal support below five votes,0.375,0.6,1.0,0.25,0.5,pʰḗna,*gajja
entry,PULL,0.222546,Middle: 0.2–<0.4,Focal support below five votes,0.290278,0.7666666666666668,0.3194444444444445,0.2611111111111111,0,*drakk,tānáyati
entry,INSIDE,0.222222,Middle: 0.2–<0.4,Focal support below five votes,0.37037,0.6,0.3333333333333333,0.6018518518518517,0.19444444444444445,ántara,*bʰiyantara
entry,FEVER,0.222115,Middle: 0.2–<0.4,Focal support below five votes,0.370192,0.6,0.23076923076923078,0.625,0.11538461538461539,prajvāra,jvará
entry,PATH OR ROAD,0.221429,Middle: 0.2–<0.4,Focal support below five votes,0.553571,0.4,0.8571428571428571,0.3333333333333333,0.08333333333333333,pántʰā,mārga
entry,TALL,0.219352,Middle: 0.2–<0.4,Focal support below five votes,0.286111,0.7666666666666666,0.6555555555555554,0.3833333333333333,0.4666666666666667,dīrgʰá,lamba
entry,SPRINGTIME,0.219318,Middle: 0.2–<0.4,Focal support below five votes,0.36553,0.6,0.45833333333333337,0.2727272727272727,0,vasantá,caitrá
entry,POUR,0.219167,Middle: 0.2–<0.4,Focal support below five votes,0.365278,0.6,0.3333333333333333,0.3972222222222222,0,talati,*ḍʰalati
entry,FEW,0.218915,Middle: 0.2–<0.4,Focal support below five votes,0.364858,0.6,0.2727272727272727,0.4731182795698925,0.016129032258064516,álpa,stōká
entry,HURT (SOMEBODY),0.217593,Middle: 0.2–<0.4,Focal support below five votes,0.435185,0.5,0.5,0.37037037037037035,0,śūlatē,duḣkʰati
entry,BOW,0.217546,Middle: 0.2–<0.4,Focal support below five votes,0.352778,0.6166666666666667,0.5,0.20555555555555557,0,druṇa,námati
entry,ALL,0.217277,Middle: 0.2–<0.4,Focal support below five votes,0.250704,0.8666666666666666,0.2708333333333333,0.5743243243243243,0.34375,bʰū́yiṣṭʰa,sárva
entry,MELT,0.216396,Middle: 0.2–<0.4,Focal support below five votes,0.460417,0.47000000000000003,0.75,0.19583333333333333,0.025,vílīyatē,galati
entry,UPPER LEG (THIGH),0.215476,Middle: 0.2–<0.4,Focal support below five votes,0.53869,0.4,0.2857142857142857,0.7916666666666666,0,máṇḍala,jáŋgʰā
entry,CRY,0.214286,Middle: 0.2–<0.4,Focal support below five votes,0.267857,0.8,0.2857142857142857,0.4642857142857143,0.21428571428571427,*riŋk,rōdati
entry,ROAD,0.214144,Middle: 0.2–<0.4,Focal support below five votes,0.443056,0.4833333333333333,0.75,0.20138888888888887,0.06527777777777778,pántʰā,*sr̩tikk-
entry,REED,0.212946,Middle: 0.2–<0.4,Focal support below five votes,0.354911,0.6,0.42857142857142855,0.40625,0.125,naḍá,vētrá
entry,LIGHTNING,0.210349,Middle: 0.2–<0.4,Focal support below five votes,0.420699,0.5,0.25,0.5913978494623656,0,bʰramara,vidyullatā
entry,NAKED,0.210133,Middle: 0.2–<0.4,Focal support below five votes,0.300189,0.7,0.3181818181818182,0.6458333333333333,0.36363636363636365,*niṣṭrāṇa,nagná
entry,HUSBAND,0.209647,Middle: 0.2–<0.4,Focal support below five votes,0.232941,0.9,0.28125,0.18463203463203465,0,*bʰāriyāpa,*gʰarapāla
entry,WORD,0.209407,Middle: 0.2–<0.4,Focal support below five votes,0.405303,0.5166666666666666,0.6666666666666666,0.23484848484848483,0.09090909090909091,vārtta,vacaná
entry,WATERFALL,0.208333,Middle: 0.2–<0.4,Focal support below five votes,0.416667,0.5,0.4166666666666667,0.4166666666666667,0,kṣará,jʰara
entry,WIFE,0.208234,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.208234,1,0.3125,0.1957142857142857,0.09174603174603176,strī́,*lugāī
entry,LIE DOWN,0.207143,Middle: 0.2–<0.4,Focal support below five votes,0.345238,0.6,0.3333333333333333,0.40714285714285714,0.05,pátati,lēṭyáti
entry,BE,0.207075,Middle: 0.2–<0.4,Focal support below five votes,0.214216,0.9666666666666668,0.34019607843137256,0.32222222222222224,0.23398692810457516,stʰitá,ā́kṣēti
entry,DIE,0.206144,Middle: 0.2–<0.4,Focal support below five votes,0.245409,0.8400000000000001,0.2625,0.7380070546737214,0.5096891534391534,mr̩tá,máratē
entry,SEIZE,0.203869,Middle: 0.2–<0.4,Focal support below five votes,0.407738,0.5,0.4166666666666667,0.42857142857142855,0.02976190476190476,gr̩bʰāyáti,*pakkaḍ
entry,AGAIN,0.20236,Middle: 0.2–<0.4,Focal support below five votes,0.40472,0.5,0.22727272727272727,0.6730769230769231,0.09090909090909091,*gʰir,*pʰirati
entry,GO DOWN (DESCEND),0.201885,Middle: 0.2–<0.4,Focal support below five votes,0.367063,0.55,0.42857142857142855,0.3055555555555556,0,laŋgʰáyati,úttarati
entry,COOK (SOMETHING),0.200651,Middle: 0.2–<0.4,Focal support below five votes,0.288016,0.6966666666666667,0.4107142857142857,0.23222222222222222,0.0669047619047619,pacyátē,randʰáyati
entry,GARLIC,0.2,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.4,0.3333333333333333,1.0,0.3333333333333333,uṣṇa,láśuna
entry,TODAY,0.2,Middle: 0.2–<0.4,Focal support below five votes,0.25,0.8,0.2222222222222222,1.0,0.7222222222222222,nūnám,adyá
entry,FOX,0.199306,Low: <0.2,Focal support below five votes,0.284722,0.7,0.25,0.3194444444444444,0,*lōpi,kʰiŋkʰira
entry,RAIN (PRECIPITATION),0.198947,Low: <0.2,Focal support below five votes,0.284211,0.7,0.23333333333333334,0.37368421052631584,0.03859649122807018,abʰrá,mēgʰá
entry,TREE,0.195734,Low: <0.2,Focal support below five votes,0.264505,0.74,0.21764705882352942,0.31136296415799525,0,stambʰa,*rukṣa
entry,FOOT,0.19447,Low: <0.2,Focal support below five votes,0.363333,0.5352380952380953,0.6095238095238095,0.13380952380952382,0.016666666666666666,kʰura,*padara
entry,HAIL,0.194318,Low: <0.2,Focal support below five votes,0.323864,0.6,0.5416666666666666,0.2727272727272727,0.16666666666666666,aśáni,karaka
entry,THEY,0.193519,Low: <0.2,Focal support below five votes,0.527778,0.3666666666666666,0.3055555555555555,1.0,0.25,tá,asáu
entry,BREAK (DESTROY OR GET DESTROYED),0.192411,Low: <0.2,Focal support below five votes,0.288616,0.6666666666666666,0.23809523809523808,0.3391369047619048,0,*spʰōṭyatē,trōṭáyati
entry,MIDDAY,0.192,Low: <0.2,Focal support below five votes,0.64,0.3,0.3,0.98,0,*gʰraṇiṣya,*dva-prahara
entry,PARTRIDGE,0.191667,Low: <0.2,Focal support below five votes,0.479167,0.4,0.4,0.9583333333333334,0.4,vártikā,tittirá
entry,DIFFERENT,0.190833,Low: <0.2,Focal support below five votes,0.477083,0.4,0.4,0.5541666666666666,0,ápara,*anyākāra
entry,FLOCK (OF ANIMALS),0.189495,Low: <0.2,Focal support below five votes,0.406061,0.4666666666666666,0.6,0.2121212121212121,0,rambʰa,*pā́la
entry,STOMACH,0.189236,Low: <0.2,Focal support below five votes,0.378472,0.5,0.3125,0.4444444444444444,0,*ḍʰiḍḍʰa,*pēṭṭa
entry,BELOW OR UNDER,0.188761,Low: <0.2,Focal support below five votes,0.333108,0.5666666666666667,0.2833333333333333,0.3828828828828829,0,bundʰa,nīcá
entry,SPIT,0.188571,Low: <0.2,Focal support below five votes,0.471429,0.4,0.8,0.2857142857142857,0.14285714285714285,*tʰukk,śū́la
entry,LIP,0.187564,Low: <0.2,Focal support below five votes,0.267949,0.7,0.26666666666666666,0.2692307692307692,0,śuṇḍā,*adʰaōṣṭʰa
entry,BROKEN,0.186742,Low: <0.2,Focal support below five votes,0.311237,0.6,0.375,0.24747474747474751,0,*spʰōṭyatē,trúṭyati
entry,GO UP (ASCEND),0.186667,Low: <0.2,Focal support below five votes,0.466667,0.4,0.4,0.5333333333333333,0,*kʰasati,*caḍʰati
entry,SWEAT (SUBSTANCE),0.186466,Low: <0.2,Focal support below five votes,0.310777,0.6,0.42857142857142855,0.19298245614035087,0,tapyatí,prasvinna
entry,ROPE,0.186178,Low: <0.2,Focal support below five votes,0.232722,0.8,0.2857142857142857,0.2204750204750205,0.04074529074529074,dā́man,raśmí
entry,JOINT,0.184936,Low: <0.2,Focal support below five votes,0.369872,0.5,0.4166666666666667,0.3230769230769231,0,bandʰá,grantʰí
entry,PUPPY,0.184722,Low: <0.2,Focal support below five votes,0.395833,0.4666666666666666,0.29166666666666663,0.6,0.1,kurkurá,*pilla
entry,LANGUAGE,0.183333,Low: <0.2,Focal support below five votes,0.305556,0.6,0.3333333333333333,0.5,0.2222222222222222,jihvā́,bʰāṣā
entry,PUT ON,0.183333,Low: <0.2,Focal support below five votes,0.305556,0.6,0.25,0.40277777777777773,0.041666666666666664,bandʰati,páridadʰāti
entry,VEGETABLES,0.182143,Low: <0.2,Focal support below five votes,0.455357,0.4,0.625,0.2857142857142857,0,śāka,bʰarjita
entry,TOMORROW,0.18192,Low: <0.2,Focal support below five votes,0.454799,0.4,0.2857142857142857,0.6953125,0.07142857142857142,rucitá,kālya
entry,DARKNESS,0.180926,Low: <0.2,Focal support below five votes,0.452315,0.4,0.2,0.8796296296296295,0.175,āndʰya,andʰakāra
entry,SAP,0.18,Low: <0.2,Focal support below five votes,0.45,0.4,0.6,0.4,0.1,kṣīrá,rása
entry,TRUE,0.179812,Low: <0.2,Focal support below five votes,0.359623,0.5,0.35714285714285715,0.5763888888888888,0.21428571428571427,sā́dʰana,satyá
entry,BROWN,0.179253,Low: <0.2,Focal support below five votes,0.430208,0.41666666666666663,0.6,0.26041666666666663,0,gaurá,*bʰrūra
entry,WALK,0.179012,Low: <0.2,Focal support below five votes,0.268519,0.6666666666666666,0.3333333333333333,0.2037037037037037,0,tíllati,*calyati
entry,SMELL,0.177778,Low: <0.2,Focal support below five votes,0.355556,0.5,0.6,0.2777777777777778,0.16666666666666666,gandʰá,*gāndʰa
entry,BOIL,0.177352,Low: <0.2,Focal support below five votes,0.27402,0.6472222222222223,0.3939393939393939,0.1541005291005291,0,*pacyatēaya-,*kʰa-ul
entry,HANDLE,0.175714,Low: <0.2,Focal support below five votes,0.292857,0.6,0.42857142857142855,0.3,0.14285714285714285,daṇḍá,vīṭā
entry,WEAR,0.175648,Low: <0.2,Focal support below five votes,0.376389,0.4666666666666666,0.4666666666666666,0.4861111111111111,0.2,āmuñcati,páridadʰāti
entry,PICK,0.173056,Low: <0.2,Focal support below five votes,0.432639,0.4,0.4,0.46527777777777773,0,*utpaṭati,trōṭáyati
