id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status
f_3cwqiqkayoa7s	Phal	yandr	mill			yandr		Inflection: a-decl (Obl, pl): -a; Morphemic form: yandr; Variant restriction: Biori	noun m Palula-noun-class-a dialect:Phal:biori:Biori	liljegren	yantrá- 'controlling device; any implement or contrivance (neut)' (T: 10412)			Palula	dialect:Phal:biori:Biori	liljegren	10412	10412	yantrá	yantrá	Original	controlling device; any implement or contrivance	Indo-Aryan	yantrá	"[{""Child_ID"": ""f_3cwqiqkayoa7s"", ""Parent_ID"": ""f_s2kssaz5iw5ge"", ""Kind"": ""variant"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}, {""Child_ID"": ""f_s2kssaz5iw5ge"", ""Parent_ID"": ""10412"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2qmk6uvgn4vw4	Phal	yā́ndr	mill		j̣ɑ́nd̪ɾ	yʹândr			noun dialect:Palula	strand				Palula	dialect:Palula	strand	10412	10412	yantrá	yantrá	Original	controlling device; any implement or contrivance	Indo-Aryan	yantrá	"[{""Child_ID"": ""f_2qmk6uvgn4vw4"", ""Parent_ID"": ""10412"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ko2yvckbirezu	Sh	yõṣ	spinning wheel		yo~ṣ	yo~ṣ			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	10412	10412	yantrá	yantrá	Original	controlling device; any implement or contrivance	Indo-Aryan	yantrá	"[{""Child_ID"": ""f_ko2yvckbirezu"", ""Parent_ID"": ""10412"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_cvrzut7qxiqqi	Sh	yó̃r	water mill			yó~r		Wassermühle	f dialect:Sh:gil:Gilgit	degener-shina2008[p. 314, glossary entry 5]	Degener directly assigns this headword to Turner/CDIAL 10412. [T. 10412, Bur. yoór. Buddruss, MSS 42, 1983, 20]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	10412	10412	yantrá	yantrá	Original	controlling device; any implement or contrivance	Indo-Aryan	yantrá	"[{""Child_ID"": ""f_cvrzut7qxiqqi"", ""Parent_ID"": ""10412"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_q6h33bnvwas4s	Sh	yó̃r	water mill			yó~r		Wassermühle	noun f dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 50, glossary entry 08]	Buddruss directly assigns this headword to Turner/CDIAL 10412. printed nasal vowel normalized to source-profile ~ notation			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	10412	10412	yantrá	yantrá	Original	controlling device; any implement or contrivance	Indo-Aryan	yantrá	"[{""Child_ID"": ""f_q6h33bnvwas4s"", ""Parent_ID"": ""10412"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_5v23dyzug2foy	Sh	*yam				*yam	6:	"(rather than &lt; <smallcaps><a data-entry=""10493"">yugmá</a></smallcaps>- with H. Berger ShahidullahPresVol 80) →"		CDIAL;ShahidullahPresVol[80]				Shina		CDIAL;ShahidullahPresVol	10421	10421	yamá	yamá	Original		Indo-Aryan	yamá	"[{""Child_ID"": ""f_5v23dyzug2foy"", ""Parent_ID"": ""10421"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_fhjesy3broz2i	Sh	yamõ̯r	small handmill, watermill			yamõ̯r	2:	(Lor.)		CDIAL;Lor				Shina		CDIAL;Lor	10424	10424	*yamayantra	*yamayantra	Original	double mill (i.e. having two stones?)	Indo-Aryan	*yamayantra	"[{""Child_ID"": ""f_fhjesy3broz2i"", ""Parent_ID"": ""10424"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_rblos4whz4tcu	Sh	yʌmyɔ̃r	small handmill, watermill			yʌmyɔ̃r	2:	?		CDIAL				Shina		CDIAL	10424	10424	*yamayantra	*yamayantra	Original	double mill (i.e. having two stones?)	Indo-Aryan	*yamayantra	"[{""Child_ID"": ""f_rblos4whz4tcu"", ""Parent_ID"": ""10424"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_pdkqq7quuukl4	Sv	yū	barley			yū	2:		m	CDIAL				Sauji		CDIAL	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_pdkqq7quuukl4"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_e6llcdqjpno3k	Phal	yū	barley			yū	2:		m	CDIAL				Palula		CDIAL	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_e6llcdqjpno3k"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_wanjluar5m5zw	Sh	yō	barley			yō	2:		dialect:Sh:gur:Guresi m	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_wanjluar5m5zw"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_xcl6tnae5u234	Sh	yū	barley			yū	2:		dialect:Sh:jij:Jijelut	CDIAL				Shina	dialect:Sh:jij:Jijelut	CDIAL	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_xcl6tnae5u234"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_oanoj7zg4ml6q	Phal	yū̂	barley	یُو	júu	yúu		Inflection: a-decl (Obl): -a	noun m Palula-noun-class-a	liljegren	yáva- 'barley (m)' (T: 10431)			Palula		liljegren	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_oanoj7zg4ml6q"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_k42ibl4qfvklu	Phal	yū́	barley		j̣ú̬	yʹû			noun dialect:Palula	strand				Palula	dialect:Palula	strand	10431	10431	yáva	yáva	Original	barley	Indo-Aryan	yáva	"[{""Child_ID"": ""f_k42ibl4qfvklu"", ""Parent_ID"": ""10431"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_l5bxquxrphsza	Phal	yohoṇī́	oats			yohoṇī́	2:			CDIAL				Palula		CDIAL	10439	10439	yavānī́	yavānī́	Original	a kind of bad barley; Ptychotis ajowan	Indo-Aryan	yavānī́	"[{""Child_ID"": ""f_l5bxquxrphsza"", ""Parent_ID"": ""10439"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_p362hcliom6ei	Phal	yohaṇī́	oats			yohaṇī́	2:	NOPhal 51 with (?)		CDIAL;NOPhal[51]				Palula		CDIAL;NOPhal	10439	10439	yavānī́	yavānī́	Original	a kind of bad barley; Ptychotis ajowan	Indo-Aryan	yavānī́	"[{""Child_ID"": ""f_p362hcliom6ei"", ""Parent_ID"": ""10439"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_kzugw5x3mtw2y	Phal	yāb	irrigation channel			yāb	2:1		f	CDIAL				Palula		CDIAL	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_kzugw5x3mtw2y"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_q6wuvxprvvre6	Sh	yʌp	irrigation channel			yăp	2:1		dialect:Sh:gil:Gilgit gen	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_q6wuvxprvvre6"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_xw2oo7demexso	Sh	yʌbʌi	irrigation channel			yăbăi	2:1		dialect:Sh:gil:Gilgit f	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_xw2oo7demexso"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_5m35yqbwwa7sq	Sh	yʌb	irrigation channel			yʌb	2:1		dialect:Sh:pales:Palesi	CDIAL				Shina	dialect:Sh:pales:Palesi	CDIAL	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_5m35yqbwwa7sq"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ykrvpvohvxtgc	Phal	yā̂b	irrigation canal	یاب	jáab	yáab		Inflection: a-decl (Obl, pl): -a	noun f Palula-noun-class-a	liljegren	yavyá- 'stream (fem)' (T: 10442)			Palula		liljegren	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_ykrvpvohvxtgc"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_7zlrrmweiu3e2	Phal	yab	irrigation canal			yab		Inflection: a-decl (Obl, pl): -a; Variant restriction: Biori	noun f Palula-noun-class-a dialect:Phal:biori:Biori	liljegren	yavyá- 'stream (fem)' (T: 10442)			Palula	dialect:Phal:biori:Biori	liljegren	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_7zlrrmweiu3e2"", ""Parent_ID"": ""f_ykrvpvohvxtgc"", ""Kind"": ""variant"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}, {""Child_ID"": ""f_ykrvpvohvxtgc"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_yol565tpprnx2	Phal	yā́b	irrigation channel		j̣ɑ́b	yʹâb			noun dialect:Palula	strand				Palula	dialect:Palula	strand	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_yol565tpprnx2"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_z2yfdbws47pgg	Sh	yap	irrigation channel		yap	yap			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_z2yfdbws47pgg"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ptpb4yps4vnnu	Sh	yab	irrigation channel		yab	yab			dialect:Sh:koh:Kohistani	schmidt				Shina	dialect:Sh:koh:Kohistani	schmidt	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_ptpb4yps4vnnu"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_pbigs4twd6ips	Sh	yab	irrigation channel		yab	yab			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_pbigs4twd6ips"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_errjrq4wd46uo	Sh	yap	irrigation channel		yap	yap			dialect:Sh:Astor:Astor	schmidt				Shina	dialect:Sh:Astor:Astor	schmidt	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_errjrq4wd46uo"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_flxsdkqrcrkvy	Sh	yab	canal			yab		Kanal	f dialect:Sh:gil:Gilgit	degener-shina2008[p. 313, glossary entry 13]	Degener directly assigns this headword to Turner/CDIAL 10442. [Buddruss 1961, 242; T. 10442]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	10442	10442	yavyā́	yavyā́	Original	stream	Indo-Aryan	yavyā́	"[{""Child_ID"": ""f_flxsdkqrcrkvy"", ""Parent_ID"": ""10442"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_bnz4tdsoofprm	Phal	y	to come			y	2:			CDIAL				Palula		CDIAL	10452	10452	yā́ti	yā́ti	Original	goes, approaches, comes to	Indo-Aryan	yā́ti	"[{""Child_ID"": ""f_bnz4tdsoofprm"", ""Parent_ID"": ""10452"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_v3fh4xz5jih62	Phal	yh	to come; come		j̣h	yh; yh-	2:	(2 sg. imper. <i>yah</i>, pres. <i>yhāndu</i> 'am coming')		CDIAL;strand				Palula		CDIAL;strand	10452	10452	yā́ti	yā́ti	Original	goes, approaches, comes to	Indo-Aryan	yā́ti	"[{""Child_ID"": ""f_v3fh4xz5jih62"", ""Parent_ID"": ""10452"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_4r6ddhso3zeww	Sh	yayóiki̯	walk, go, come			yayóĭki̯	3:Fut. <i>yāsyati</i> &gt; <i>*yāssa</i>- &gt; <i>*yāsa</i>- poss. in	(1 sg. pres. <i>yāya̯m</i>)	dialect:Sh:gil:Gilgit fut	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	10452	10452	yā́ti	yā́ti	Original	goes, approaches, comes to	Indo-Aryan	yā́ti	"[{""Child_ID"": ""f_4r6ddhso3zeww"", ""Parent_ID"": ""10452"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
